0.000000,0.000000.1,0.000000.2,0.000000.3,417.521250,0.000000.4,0.000000.5,0.000000.6,0.000000.7,0.000000.8,0.035568
0.5455904363447669,0.048495,0.065284,0.0,417.900749,0.813175,0.170521,0.001848,0.000315,0.220354,0.034026
0.5556834670597747,0.051635,0.06061,0.0,417.873552,0.899756,0.188361,0.002008,0.000228,0.227369,0.034026
0.5658642386475152,0.061396,0.057468,0.0,417.847115,0.973014,0.215143,0.002261,0.00016,0.231855,0.034135
0.5777255309831627,0.050724,0.055935,0.0,417.827605,1.044416,0.243766,0.002309,0.000102,0.234399,0.034135
0.5882346232559681,0.049977,0.054699,0.0,417.791478,1.112,0.275503,0.002203,5.3e-05,0.236649,0.034215
0.5980991031492605,0.043301,0.053817,0.0,417.754015,1.161579,0.310312,0.00216,6.3e-05,0.237581,0.034215
0.609496217964644,0.042148,0.051347,0.0,417.721757,1.197617,0.340793,0.001852,7.7e-05,0.238935,0.034198
0.6194640056597025,0.042921,0.048375,0.0,417.686358,1.218232,0.363422,0.001539,7.1e-05,0.239428,0.034198
0.6320817092288289,0.042427,0.045485,0.0,417.644257,1.229315,0.380607,0.001024,7.4e-05,0.235372,0.034137
0.6439168208201932,0.040777,0.042072,0.0,417.603207,1.233405,0.403301,0.000706,5.7e-05,0.229049,0.034137
0.6545440802361145,0.039838,0.040178,0.0,417.566972,1.234276,0.426606,0.00037,3.8e-05,0.220493,0.034129
0.665713351817466,0.037882,0.039477,0.0,417.520528,1.228549,0.442105,0.000133,2.2e-05,0.21104,0.034129
0.6756662801711747,0.03497,0.040136,0.0,417.474367,1.215067,0.457098,3.1e-05,2.1e-05,0.202727,0.034197
0.6859326698685981,0.03556,0.041242,0.0,417.417415,1.191964,0.472964,2.2e-05,4.3e-05,0.195507,0.034197
0.6953527846967599,0.037119,0.042851,0.0,417.370974,1.13845,0.475105,3.7e-05,4.5e-05,0.189013,0.034192
0.7052455680973854,0.034138,0.044264,0.0,417.324075,1.073935,0.468233,3.2e-05,7.3e-05,0.181935,0.034192
0.714691156082147,0.036121,0.045143,0.0,417.26885,1.012067,0.468406,2.9e-05,5.3e-05,0.177382,0.034206
0.7235006227395956,0.032244,0.045537,0.0,417.21766,0.947082,0.468209,6.7e-05,2.3e-05,0.173863,0.034206
0.732675204641642,0.03133,0.044882,0.0,417.16394,0.874684,0.462636,0.000123,1.7e-05,0.169839,0.034235
0.7418802128140717,0.031298,0.043544,0.0,417.10948,0.809623,0.449146,0.000153,1.2e-05,0.167012,0.034235
0.7509804980093686,0.034039,0.042585,0.0,417.060259,0.737317,0.440306,0.000184,1.8e-05,0.163265,0.034463
0.7601557874990984,0.035198,0.042717,0.0,417.00632,0.676538,0.432884,0.000177,3.7e-05,0.159535,0.034463
0.7702799520721727,0.032131,0.043208,0.0,416.95016,0.613492,0.420914,0.000242,0.000119,0.157949,0.034822
0.7790278586011715,0.04742,0.044227,0.0,416.893817,0.550919,0.397208,0.000302,0.000348,0.15935,0.034822
0.7882944269020508,0.02756,0.044826,0.0,416.847133,0.486893,0.372248,0.000321,0.000595,0.163222,0.035135
0.7971888040814991,0.026523,0.044792,0.0,416.800781,0.420464,0.34782,0.000307,0.000854,0.171005,0.035135
0.8070299335812415,0.023831,0.044057,0.0,416.759485,0.354576,0.322051,0.00025,0.001022,0.177704,0.035613
0.8158394002386902,0.023906,0.042627,0.0,416.713622,0.299523,0.297256,0.000179,0.001109,0.182826,0.035613
0.824842745921371,0.020711,0.041602,0.0,416.678775,0.255785,0.275362,0.000192,0.001112,0.185747,0.036019
0.8338963303295682,0.021385,0.040862,0.0,416.649173,0.212827,0.252928,0.000272,0.000952,0.185999,0.036019
0.8430242114445149,0.021527,0.040207,0.0,416.608119,0.173183,0.228566,0.000306,0.000861,0.181329,0.036395
0.8519263720884795,0.018196,0.039099,0.0,416.584078,0.135771,0.204452,0.000492,0.000882,0.172795,0.036395
0.8609728806198435,0.019172,0.037882,0.0,416.551548,0.105117,0.180458,0.000621,0.000744,0.163073,0.036803
0.8699302331031079,0.015272,0.036417,0.0,416.524352,0.079373,0.156217,0.000798,0.000684,0.152297,0.036803
0.8799107573764663,0.016039,0.034403,0.0,416.503745,0.058469,0.130705,0.000862,0.000646,0.143632,0.037127
0.8885114856673327,0.015307,0.031664,0.0,416.485594,0.040131,0.109973,0.000917,0.00046,0.136918,0.037127
0.8974914809564637,0.015577,0.028986,0.0,416.464634,0.028688,0.095576,0.000967,0.000422,0.131339,0.037374
0.9062245281441128,0.016209,0.026775,0.0,416.447023,0.023062,0.084579,0.000851,0.000415,0.125366,0.037374
0.915101923219161,0.015652,0.025149,0.0,416.432863,0.023045,0.074024,0.00073,0.000399,0.118944,0.03752
0.9240076218015424,0.016401,0.023944,0.0,416.420695,0.026624,0.065371,0.000632,0.000226,0.111595,0.03752
