0.000000,0.000000.1,0.000000.2,0.000000.3,430.243661,0.000000.4,0.000000.5,0.000000.6,0.000000.7,0.000000.8,0.200627
0.36231044548877767,0.008065,0.004249,0.0,427.289521,0.053003,0.062198,0.001339,0.011604,0.048574,0.197243
0.3713113319544022,0.008112,0.006284,0.0,427.218952,0.049206,0.050486,0.001437,0.01121,0.044412,0.197243
0.38087925718788007,0.009149,0.008068,0.0,427.144548,0.048589,0.045639,0.00152,0.008509,0.038732,0.196707
0.38982548931443445,0.010159,0.010189,0.0,427.088652,0.046672,0.033982,0.001468,0.004754,0.032628,0.196707
0.39870203715867414,0.009551,0.011567,0.0,427.004113,0.044921,0.032718,0.001107,0.001799,0.027334,0.196744
0.4074603949946747,0.010623,0.012206,0.0,426.908906,0.045264,0.040614,0.000649,0.000311,0.023787,0.196744
0.4163929635364614,0.011249,0.012415,0.0,426.844328,0.044895,0.048976,0.000355,0.000282,0.02164,0.197004
0.4252080252492472,0.010136,0.012136,0.0,426.772659,0.039435,0.056797,0.000244,0.000418,0.020378,0.197004
0.43405109731080654,0.011074,0.011106,0.0,426.706717,0.035053,0.06417,0.000217,0.000181,0.020701,0.196914
0.4428217523730978,0.011243,0.00926,0.0,426.638421,0.033611,0.069401,0.000184,0.000145,0.021932,0.196914
0.45169898339657594,0.014763,0.006647,0.0,426.559679,0.031645,0.071498,0.000214,0.000139,0.023944,0.196974
0.46017997046179515,0.012648,0.004562,0.0,426.488939,0.030107,0.070841,0.000216,8.7e-05,0.026068,0.196974
0.46901142847630206,0.015786,0.003438,0.0,426.426189,0.028853,0.069243,0.000213,7.4e-05,0.028823,0.196855
0.4782234173265852,0.036176,0.003765,0.0,426.353789,0.028405,0.067982,0.000227,4.8e-05,0.032215,0.196855
0.4881862201598453,0.01412,0.00411,0.0,426.298027,0.028653,0.069599,0.002176,2.3e-05,0.035882,0.197091
0.49704637170236404,0.019599,0.005075,0.0,426.223341,0.034176,0.072048,0.001637,3.7e-05,0.040531,0.197091
0.5066122473981268,0.021103,0.00606,0.0,426.169988,0.047595,0.075462,0.000205,7.5e-05,0.044642,0.196281
0.5158686428989046,0.023807,0.006823,0.0,426.096156,0.052977,0.080338,0.001915,0.00013,0.049115,0.196281
0.5249392136468435,0.023793,0.007542,0.0,426.035117,0.053327,0.08365,0.0074,0.000171,0.054432,0.196078
0.5356214042181152,0.026656,0.008339,0.0,425.973083,0.048829,0.084367,0.013747,0.000226,0.060468,0.196078
0.5451128133768949,0.034307,0.008768,0.0,425.901504,0.050921,0.08281,0.018227,0.000358,0.068219,0.195792
0.5544095164527368,0.037731,0.009327,0.0,425.833757,0.056525,0.080243,0.019105,0.000634,0.076046,0.195792
0.5641024634868379,0.034613,0.009377,0.0,425.777927,0.061863,0.077045,0.01438,0.0007,0.08499,0.195559
0.5727761070972796,0.036733,0.009628,0.0,425.721016,0.064665,0.072502,0.006848,0.000924,0.097343,0.195559
0.5816553876584728,0.033889,0.010234,0.0,425.65994,0.06394,0.068921,0.001745,0.001122,0.11332,0.195484
0.5919577305732066,0.033506,0.010669,0.0,425.610332,0.060151,0.065453,0.000367,0.001261,0.133919,0.195484
0.6042583727601948,0.031916,0.010801,0.0,425.559867,0.058431,0.05946,0.002199,0.001245,0.156351,0.19507
0.6140449153499534,0.034187,0.01066,0.0,425.510685,0.05917,0.053667,0.002786,0.001146,0.18001,0.19507
0.6231400805504741,0.034122,0.009937,0.0,425.457602,0.057511,0.046622,0.000618,0.001101,0.199996,0.195318
0.6319749544611729,0.025724,0.009946,0.0,425.409715,0.053629,0.038598,0.000402,0.000945,0.213169,0.195318
0.6404935163845028,0.027938,0.009336,0.0,425.395669,0.046553,0.02996,0.000229,0.0008,0.224956,0.194552
0.6511005572395531,0.027032,0.008931,0.0,425.351975,0.043858,0.022991,0.000166,0.000692,0.229579,0.194552
0.6615033275023283,0.024079,0.008496,0.0,425.305281,0.042017,0.017451,9.9e-05,0.000733,0.227187,0.195294
0.6706900387207915,0.024155,0.007966,0.0,425.254196,0.038894,0.01326,9.6e-05,0.000626,0.220295,0.195294
0.6813353376131908,0.024292,0.008047,0.0,425.221264,0.035723,0.010763,0.000128,0.000639,0.210993,0.19538
0.6918337529693389,0.0238,0.009268,0.0,425.182145,0.035461,0.008657,0.000235,0.00078,0.202624,0.19538
0.7030324270448242,0.020318,0.011534,0.0,425.13305,0.032257,0.006934,0.000396,0.000881,0.193723,0.195111
0.7157245309354027,0.02218,0.014573,0.0,425.091973,0.031556,0.005938,0.000416,0.00109,0.184883,0.195111
0.7277737631626678,0.061626,0.017508,0.0,425.030794,0.032775,0.006259,0.000381,0.00129,0.176306,0.194855
0.7397102708156008,0.018867,0.019211,0.0,424.988795,0.034767,0.007834,0.000309,0.0014,0.166753,0.194855
0.7517164627508484,0.018664,0.019322,0.0,424.945586,0.036485,0.010218,0.000224,0.001402,0.159718,0.194655
0.7631638140691029,0.016979,0.019732,0.0,424.919922,0.038401,0.014755,0.000137,0.001201,0.153977,0.194655
0.7748899025166156,0.016895,0.019602,0.0,424.890377,0.040187,0.020519,5.4e-05,0.000842,0.150438,0.194085
0.7859252967541284,0.014468,0.017777,0.0,424.868656,0.044183,0.026844,5.9e-05,0.000503,0.147109,0.194085
0.7977723079268338,0.010487,0.015046,0.0,424.837573,0.048848,0.031369,7.3e-05,0.000264,0.142047,0.194329
0.808835029333882,0.011231,0.012507,0.0,424.804113,0.053851,0.034512,7.4e-05,0.000208,0.138284,0.194329
0.8206424161107615,0.010748,0.010547,0.0,424.754045,0.05561,0.035122,0.000122,0.000187,0.132035,0.19408
0.8307370725370284,0.010637,0.009582,0.0,424.747316,0.055489,0.034308,0.000152,0.000251,0.122603,0.19408
0.8423572682025926,0.010004,0.008871,0.0,424.706809,0.05364,0.033288,7.1e-05,0.000347,0.11172,0.193688
0.8531173412070393,0.008168,0.007975,0.0,424.68492,0.051118,0.031313,0.0001,0.000521,0.100712,0.193688
0.8639962873989638,0.007409,0.00725,0.0,424.64744,0.047768,0.031289,9.9e-05,0.000676,0.09019,0.193777
0.8735218555196623,0.006326,0.006483,0.0,424.613564,0.043991,0.031398,8.2e-05,0.000682,0.080739,0.193777
0.8848025111037529,0.005825,0.005294,0.0,424.599567,0.04328,0.032773,3.6e-05,0.000595,0.073247,0.19333
0.8939871727845009,0.006174,0.004667,0.0,424.563247,0.042796,0.034082,9e-06,0.000425,0.067177,0.19333
0.9055370009885121,0.005073,0.004638,0.0,424.537834,0.044036,0.034674,3.9e-05,0.00026,0.060918,0.193194
0.9145959576893987,0.006626,0.004392,0.0,424.49185,0.044942,0.034377,2.1e-05,0.000107,0.055673,0.193194
0.926384898626842,0.006145,0.003993,0.0,424.456569,0.045248,0.03286,5.2e-05,4.4e-05,0.050743,0.19326
0.9372515475924756,0.004988,0.003705,0.0,424.409635,0.044259,0.0299,7.4e-05,1e-05,0.046279,0.19326
0.948580708902491,0.006878,0.003673,0.0,424.411994,0.043248,0.025923,5.6e-05,2.7e-05,0.04217,0.192499
0.9604017592641382,0.006479,0.003724,0.0,424.376432,0.040627,0.021543,2.4e-05,3.6e-05,0.037909,0.192499
0.9718333974599099,0.007329,0.00388,0.0,424.349505,0.036654,0.01743,2.8e-05,3.2e-05,0.035305,0.193333
0.9850522325432777,0.008257,0.004182,0.0,424.305836,0.031579,0.01438,1.9e-05,3.9e-05,0.033977,0.193333
0.9969361353948556,0.009535,0.004707,0.0,424.276151,0.026516,0.01193,1.9e-05,4.8e-05,0.033859,0.193705
1.0078246460961173,0.011629,0.005482,0.0,424.237929,0.021107,0.010074,1.8e-05,6.1e-05,0.034666,0.193705
1.018607947194669,0.011281,0.006537,0.0,424.220909,0.015814,0.008627,2.5e-05,6.6e-05,0.035733,0.193778
1.030066912559976,0.010655,0.007485,0.0,424.189881,0.010493,0.007783,4.2e-05,5.1e-05,0.038496,0.193778
1.0412150313718211,0.011881,0.00858,0.0,424.152728,0.007018,0.007489,6.9e-05,2.5e-05,0.042579,0.193971
1.052657600435407,0.010318,0.008958,0.0,424.127331,0.004576,0.007701,8.4e-05,2.2e-05,0.04751,0.193971
1.0653838632879045,0.008132,0.008904,0.0,424.082108,0.003113,0.007901,5.5e-05,2.8e-05,0.053669,0.073279
1.0768175510213915,0.009733,0.007943,0.0,424.062553,0.002312,0.007871,1e-05,4.1e-05,0.060596,0.073279
1.0877224580243743,0.008756,0.006736,0.0,424.031212,0.002256,0.007785,1.9e-05,7.4e-05,0.066776,0.073499
1.0991766411350126,0.007989,0.005907,0.0,423.995542,0.002202,0.0072,2.8e-05,9.2e-05,0.071277,0.073499
1.1113058053331681,0.005484,0.005892,0.0,423.990886,0.001859,0.006181,8.4e-05,0.000129,0.072498,0.073739
1.1219565696594744,0.006131,0.006522,0.0,423.955557,0.001907,0.005144,7.1e-05,0.000144,0.072315,0.073739
1.132922279614673,0.005113,0.00789,0.0,423.944754,0.003083,0.004206,8.5e-05,0.000243,0.068638,0.07402
1.1424594617824237,0.004324,0.009418,0.0,423.917072,0.005974,0.00404,3.1e-05,0.00036,0.063148,0.07402
1.1538480596861778,0.003318,0.010685,0.0,423.914788,0.010791,0.00367,3.9e-05,0.000445,0.056615,0.07396
1.1645445970214556,0.003381,0.011609,0.0,423.888337,0.018979,0.003304,6.7e-05,0.000477,0.050218,0.07396
1.1763055276101253,0.002967,0.01174,0.0,423.868217,0.030122,0.004184,0.0001,0.000368,0.043491,0.074175
1.185842026598638,0.003055,0.011207,0.0,423.841864,0.042174,0.005968,9.5e-05,0.00022,0.036407,0.074175
1.1975797290932029,0.003177,0.01018,0.0,423.816145,0.052186,0.008182,8.3e-05,6.5e-05,0.029381,0.074493
1.207345093126572,0.003154,0.009021,0.0,423.791759,0.057503,0.010545,9.4e-05,1.4e-05,0.022919,0.074493
1.2165994390896346,0.004001,0.008307,0.0,423.770313,0.058898,0.012113,6.8e-05,9.6e-05,0.016442,0.074767
1.2254821355470198,0.004456,0.008834,0.0,423.737805,0.05801,0.013024,7e-05,0.000226,0.01042,0.074767
1.236499767124335,0.005058,0.010101,0.0,423.709128,0.054847,0.014609,7.3e-05,0.000313,0.005913,0.075004
1.2476396877853195,0.006592,0.011431,0.0,423.680162,0.051134,0.017734,5.6e-05,0.000327,0.002566,0.075004
1.2578764454931692,0.007651,0.012649,0.0,423.641315,0.05,0.022594,0.000116,0.000219,0.000699,0.075416
1.268937117362502,0.009823,0.013737,0.0,423.620509,0.049514,0.026845,0.000155,0.000113,0.000276,0.075416
1.2800066705619337,0.010915,0.014418,0.0,423.578512,0.050644,0.028577,0.000149,3.4e-05,0.001441,0.075364
1.2894673366549865,0.013602,0.014529,0.0,423.546203,0.051383,0.026485,0.000137,4.2e-05,0.004343,0.075364
1.2989314186442311,0.014148,0.014243,0.0,423.523641,0.051678,0.026163,0.000164,8.6e-05,0.008842,0.0756
1.3100727056636925,0.016118,0.013854,0.0,423.499499,0.050018,0.027055,0.000134,0.000134,0.015082,0.0756
1.3192334560710972,0.016456,0.013404,0.0,423.463432,0.048132,0.028241,0.000122,0.000178,0.02243,0.075849
1.3279193969078298,0.015416,0.012665,0.0,423.430411,0.045754,0.029473,0.000177,0.000195,0.031247,0.075849
1.3369428282883207,0.020301,0.012741,0.0,423.393667,0.043192,0.030663,0.000125,0.000174,0.041546,0.076001
1.3468024710565858,0.017233,0.01385,0.0,423.35014,0.040724,0.029933,0.00012,0.000159,0.051854,0.076001
1.3586979879552161,0.016787,0.015736,0.0,423.327158,0.035584,0.031536,6.9e-05,0.000113,0.062395,0.076146
1.3680671080303262,0.017072,0.017917,0.0,423.292852,0.030209,0.038817,7.3e-05,0.000113,0.07231,0.076146
1.377486783369076,0.018492,0.020476,0.0,423.251778,0.024678,0.043392,6.8e-05,0.000117,0.080772,0.07562
1.3885761487664208,0.018615,0.022685,0.0,423.220173,0.020156,0.04442,3.1e-05,0.000107,0.087231,0.07562
1.400171066800165,0.017662,0.02391,0.0,423.181815,0.016716,0.044293,5.8e-05,0.000112,0.092023,0.07557
1.41182883732384,0.016124,0.024015,0.0,423.15343,0.013485,0.043573,7.4e-05,0.000108,0.095093,0.07557
1.423611629648138,0.017332,0.024025,0.0,423.104581,0.011476,0.042164,8.1e-05,0.00016,0.097181,0.075772
1.4348868197983213,0.015496,0.023666,0.0,423.070557,0.008935,0.040902,9.4e-05,0.000196,0.097877,0.075772
1.4460445031195037,0.016363,0.022976,0.0,423.038553,0.00742,0.040809,0.000119,0.000262,0.097969,0.075267
1.457838909490854,0.016246,0.022097,0.0,423.007362,0.006716,0.04063,0.000167,0.000286,0.097037,0.075267
1.4694734519204242,0.014203,0.022086,0.0,422.967553,0.005847,0.042209,0.000229,0.000343,0.094831,0.075422
1.4813512061588567,0.028891,0.023599,0.0,422.922631,0.005876,0.045292,0.000158,0.000384,0.091845,0.075422
1.4927623489774773,0.015974,0.025141,0.0,422.886798,0.0052,0.046325,0.000202,0.000596,0.087533,0.074866
1.5039453099304796,0.028587,0.026832,0.0,422.848192,0.005779,0.050733,0.000199,0.000679,0.083281,0.074866
1.5153564527491004,0.025116,0.029443,0.0,422.810545,0.006331,0.059028,0.001764,0.00072,0.078277,0.07486
1.5266821981629237,0.0161,0.032679,0.0,422.776849,0.006672,0.05895,0.000981,0.000682,0.073394,0.07486
1.5369961551247098,0.014592,0.035624,0.0,422.74212,0.008756,0.059107,0.000342,0.000508,0.069648,0.07479
1.5465374363678912,0.015511,0.038893,0.0,422.707789,0.010327,0.057385,0.0024,0.000321,0.067154,0.07479
1.557499047247659,0.01584,0.042351,0.0,422.670992,0.012251,0.053392,0.008092,0.000317,0.06483,0.075275
1.5688500702933026,0.013794,0.046567,0.0,422.638303,0.013837,0.04899,0.014562,0.000436,0.06287,0.075275
1.5806820515227638,0.017002,0.049997,0.0,422.608429,0.013814,0.045819,0.018392,0.000501,0.061081,0.074928
1.592268088226409,0.01496,0.053226,0.0,422.572357,0.014747,0.043291,0.017551,0.000447,0.059076,0.074928
1.6036382402907268,0.016,0.056547,0.0,422.539115,0.014495,0.040507,0.012515,0.00031,0.056822,0.074994
1.614927094025678,0.014913,0.058792,0.0,422.50589,0.014493,0.039306,0.005639,0.000211,0.054033,0.074994
1.6269551476965536,0.015829,0.061133,0.0,422.470981,0.01574,0.039245,0.000915,0.000133,0.051076,0.194338
1.6387290586907524,0.034857,0.062108,0.0,422.445295,0.017663,0.041926,0.000311,0.000113,0.04748,0.194338
1.6523229591759894,0.015131,0.062837,0.0,422.416637,0.020327,0.049401,0.002147,0.000265,0.044858,0.194402
1.664484915977587,0.01597,0.063304,0.0,422.39179,0.02315,0.052689,0.003064,0.000116,0.043359,0.194402
1.678453198685455,0.015752,0.06257,0.0,422.363509,0.027303,0.051757,0.001194,0.000241,0.042178,0.194448
1.6873256474542644,0.018417,0.061766,0.0,422.331889,0.03431,0.055624,0.001429,0.001808,0.041941,0.194448
1.6977441308395222,0.017349,0.061666,0.0,422.308074,0.040459,0.059686,0.001403,0.005364,0.041358,0.194585
1.7082992500724556,0.035041,0.062874,0.0,422.275577,0.048058,0.0644,0.001396,0.009353,0.04064,0.194585
1.717581606384292,0.023547,0.062409,0.0,422.247596,0.057411,0.069028,0.001547,0.012319,0.040187,0.194745
1.7265811264914395,0.019853,0.060708,0.0,422.216422,0.069735,0.074165,0.001689,0.012951,0.03995,0.194745
1.7363792831282507,0.019623,0.057564,0.0,422.196725,0.0833,0.071086,0.001809,0.011753,0.039703,0.194965
1.7461965687837364,0.018699,0.053997,0.0,422.17282,0.096919,0.081082,0.001983,0.007963,0.039406,0.194965
1.7552541591261461,0.018469,0.049756,0.0,422.149761,0.11217,0.090186,0.002116,0.004313,0.039789,0.194909
1.7641300237911477,0.020852,0.047003,0.0,422.130431,0.127146,0.095498,0.002289,0.001688,0.04095,0.194909
1.7729853930789978,0.019757,0.044867,0.0,422.102647,0.141234,0.099364,0.002406,0.00055,0.042739,0.194992
1.7815886692278866,0.020469,0.044074,0.0,422.071481,0.152106,0.101198,0.002444,0.000343,0.044997,0.194992
1.790116795660554,0.019357,0.044597,0.0,422.040706,0.163339,0.092059,0.002528,0.000788,0.047295,0.194911
1.7989653331560203,0.01857,0.046606,0.0,422.020612,0.173091,0.089381,0.002634,0.000952,0.049377,0.194911
1.807905416669429,0.019437,0.048013,0.0,421.994996,0.17827,0.097016,0.00281,0.00137,0.051239,0.194732
1.8165763275629172,0.018118,0.049741,0.0,421.972669,0.177816,0.098499,0.003502,0.001567,0.052204,0.194732
1.8253579134930225,0.017932,0.051787,0.0,421.945833,0.179134,0.096838,0.004773,0.001994,0.053402,0.194468
1.8341811733566686,0.018499,0.05261,0.0,421.921602,0.17713,0.092602,0.006262,0.002462,0.053684,0.194468
1.8442307399532027,0.017132,0.052426,0.0,421.901792,0.175221,0.082749,0.007148,0.002738,0.054143,0.194311
1.8534885018124574,0.019593,0.051348,0.0,421.871882,0.171335,0.083437,0.00738,0.00274,0.053717,0.194311
1.862726451473799,0.034863,0.051019,0.0,421.852776,0.168653,0.094714,0.007221,0.002655,0.052677,0.194529
1.8721802857744678,0.01596,0.049705,0.0,421.824306,0.164904,0.097829,0.006372,0.002652,0.052612,0.194529
1.881305510861477,0.018645,0.047993,0.0,421.796653,0.162957,0.098644,0.005024,0.002327,0.053195,0.194055
1.8904888061837481,0.023241,0.045525,0.0,421.774085,0.158667,0.093666,0.003429,0.001992,0.053746,0.194055
1.9000341865023598,0.015939,0.042916,0.0,421.753903,0.154395,0.084881,0.002016,0.001759,0.055337,0.194016
1.909097925457915,0.014618,0.039423,0.0,421.724828,0.145789,0.076525,0.001074,0.001564,0.056915,0.194016
1.9181807934321446,0.014865,0.036492,0.0,421.694619,0.133281,0.074084,0.000634,0.001287,0.058117,0.193825
1.9269248045041394,0.014815,0.034258,0.0,421.662091,0.119772,0.063281,0.000524,0.001224,0.058934,0.193825
1.936093753062405,0.013617,0.033352,0.0,421.644557,0.106721,0.050694,0.000658,0.001125,0.059191,0.193423
1.9452189781494138,0.015122,0.032599,0.0,421.568454,0.09294,0.046647,0.000957,0.001162,0.059221,0.193423
1.9563404529709625,0.014689,0.032033,0.0,421.569722,0.081186,0.045851,0.001265,0.001192,0.058534,0.192877
1.9669570583353497,0.01521,0.03168,0.0,421.53453,0.070259,0.048963,0.001803,0.001072,0.058436,0.192877
1.9789236258747713,0.015227,0.031577,0.0,421.473307,0.059246,0.057951,0.002496,0.00118,0.05782,0.193563
1.9896427081249157,0.01425,0.031196,0.0,421.44149,0.049646,0.061811,0.002987,0.001158,0.057753,0.193563
2.0007812624274237,0.015651,0.030547,0.0,421.407678,0.041076,0.062226,0.003205,0.000944,0.058785,0.192732
2.01238779450822,0.013177,0.0296,0.107152,421.377419,0.032496,0.056131,0.003145,0.000722,0.059207,0.192732
2.0246447132239522,0.012735,0.027793,0.103205,421.344429,0.024279,0.054954,0.002683,0.000514,0.060496,0.1926
2.0349210953276273,0.014943,0.026382,0.099079,421.310012,0.016809,0.053604,0.002212,0.000347,0.062611,0.1926
2.0443407706663774,0.013198,0.024003,0.09044,421.286117,0.010642,0.051455,0.001699,0.000185,0.063698,0.192558
2.0542537014152358,0.012049,0.022597,0.089848,421.251562,0.006555,0.049937,0.001121,0.000146,0.065487,0.192558
2.0634287985866466,0.012867,0.020956,0.085979,421.216484,0.003573,0.048616,0.000682,0.000177,0.066767,0.192659
2.0723552185152885,0.010658,0.019432,0.08324,421.185479,0.001662,0.04561,0.000413,0.00018,0.067134,0.192659
2.082051581445581,0.010218,0.01841,0.081055,421.149783,0.00101,0.043154,0.000304,0.00035,0.067312,0.19278
2.091570317773896,0.009553,0.017959,0.079351,421.120799,0.000981,0.041601,0.000196,0.00048,0.066586,0.19278
2.1014784662680857,0.008487,0.017317,0.078644,421.098292,0.00103,0.040741,0.000221,0.000665,0.065633,0.193069
2.1101322976806145,0.010141,0.016625,0.078152,421.068374,0.001837,0.040869,0.000111,0.000812,0.063723,0.193069
2.1222901554067817,0.009331,0.016345,0.077523,421.047338,0.00219,0.040876,0.000134,0.00088,0.060472,0.192817
2.1322235815327915,0.010462,0.015507,0.076691,421.015237,0.002926,0.040204,0.000232,0.000814,0.056556,0.192817
2.1422533359314126,0.007782,0.013829,0.077185,420.987378,0.002924,0.037875,0.000316,0.000747,0.052019,0.192818
2.1536392011182133,0.007759,0.012277,0.078075,420.96661,0.003503,0.034053,0.000545,0.00053,0.048661,0.192818
2.163541884178496,0.006799,0.011022,0.079506,420.927153,0.003389,0.029175,0.000792,0.000366,0.045748,0.193201
2.1749086203466224,0.008816,0.009586,0.081616,420.932126,0.003375,0.024545,0.000923,0.000251,0.043696,0.193201
2.185737011274907,0.006607,0.009037,0.083413,420.914796,0.003647,0.02112,0.000966,0.000292,0.042229,0.192724
2.194570518827129,0.006049,0.008635,0.085835,420.896817,0.004033,0.018856,0.001006,0.000221,0.040651,0.192724
2.2041097505325946,0.006172,0.008739,0.089262,420.858885,0.004895,0.018206,0.000921,0.000224,0.039382,0.192656
2.2142597444771703,0.006264,0.009131,0.092029,420.845735,0.004997,0.019065,0.000717,0.000203,0.037993,0.192656
2.2232257888016376,0.005444,0.009622,0.094958,420.861053,0.005133,0.019459,0.000567,0.000113,0.035216,0.192424
2.23268645489469,0.005254,0.009758,0.098576,420.849002,0.005836,0.020824,0.000652,0.000114,0.032344,0.192424
2.2430639475256453,0.005663,0.009239,0.102229,420.836657,0.006372,0.022821,0.000647,0.000161,0.02905,0.192165
2.2522376783385796,0.018652,0.008272,0.106093,420.823419,0.00592,0.024928,0.000548,0.00015,0.025998,0.192165
2.2613321603598617,0.004088,0.006622,0.110506,420.811658,0.006351,0.026176,0.00055,0.000166,0.023808,0.192044
2.2718893291305107,0.030201,0.005271,0.114889,420.796986,0.005874,0.027197,0.0006,0.0003,0.02251,0.192044
2.280948285831397,0.003909,0.004326,0.119146,420.778113,0.005948,0.027247,0.000443,0.000377,0.021488,0.192014
2.2918340638157053,0.031437,0.003362,0.12351,420.764957,0.004718,0.026035,0.000234,0.000496,0.020551,0.192014
2.303636668337916,0.00507,0.002465,0.127562,420.756801,0.004398,0.024906,0.000216,0.000554,0.019397,0.192008
2.3125371274554993,0.004734,0.001794,0.132773,420.744356,0.002998,0.022626,0.000166,0.000575,0.018581,0.192008
2.32189326712508,0.004616,0.001361,0.137691,420.729729,0.002004,0.021103,0.000171,0.000366,0.017902,0.192054
2.330674169875947,0.00454,0.001128,0.142649,420.712816,0.00159,0.019895,0.000223,0.000218,0.017157,0.192054
2.3408726695464472,0.005891,0.000765,0.147679,420.699756,0.001283,0.018756,0.000288,9.9e-05,0.016615,0.192146
2.3540238698852156,0.00474,0.000491,0.152062,420.685382,0.001144,0.018267,0.00032,3.3e-05,0.016312,0.192146
2.367561749672906,0.004445,0.00037,0.156894,420.673169,0.001051,0.018479,0.000368,1.8e-05,0.016292,0.192182
2.3802634180728215,0.004878,0.000285,0.160562,420.658781,0.001027,0.018201,0.000348,2.4e-05,0.016157,0.192182
2.39125850473527,0.004456,0.000316,0.163424,420.641152,0.001076,0.017573,0.000412,2.3e-05,0.016433,0.192227
