0.000000,0.000000.1,0.000000.2,0.000000.3,430.243661,0.000000.4,0.000000.5,0.000000.6,0.000000.7,0.000000.8,0.200627
0.014135837025489675,0.011655653432424706,-7.880026047731462e-06,7.895898768659054e-09,425.2470776801515,-4.287001516117464e-05,-8.221374859251184e-05,3.1282320274722634e-06,3.5559773751762994e-06,2.932742115197123e-06,0.19833234510392309
0.039999007538517026,1.0332359347123523,0.0006413967321874001,-7.679563580680083e-09,425.2591462827804,0.0006289550685563562,0.00024005604117191686,0.00012890246851264575,7.849951686947347e-05,3.9502625990967655e-05,0.19141688785053235
0.06454898470972148,0.02148811317311236,0.0007859191373793436,4.767823845468947e-09,425.1838136033588,0.00048637202001068647,-0.00028491108984767715,0.00013296861415466684,6.773739714412171e-05,-9.987574192942393e-05,0.19402383935165612
0.0927070338460498,0.010858160522686835,0.009368581659910901,6.726259292503074e-10,425.0275898989788,0.01103732255732355,0.005626731512807369,0.0007230314163771052,0.0006751748331919433,0.002141704063542327,0.19470742011150222
0.12297282989224556,0.1587896102529176,0.028165535848511156,-7.55815833958719e-09,424.8279674510811,0.045613943516008365,0.032792324147639426,0.005760146276896076,0.004705171889556175,0.015381668792025696,0.1942201445098115
0.1509571598138939,0.038424449680737965,0.03743136264714983,1.3976789122332858e-08,424.6244800889864,0.06352322393501159,0.07421263667154468,0.010917361710259373,0.007962626761551189,0.037938766556514,0.19422047875750728
0.17988206349594188,0.10813180552115953,0.02547376143974886,-1.758758354099939e-08,424.45234124519106,0.04223900500348234,0.10005926253990759,0.008178838732300329,0.005597891092877883,0.052867477248012384,0.19287869117851142
0.20724546616997572,-0.043487545010982544,0.0097506439795784,1.6289889488327653e-08,424.29631696736976,0.034535318863353495,0.11133761649545788,0.002331351289919111,0.001735647452551088,0.054524233757486204,0.1928990632750825
0.2312790677976757,0.04335435504237493,0.0038337121142797952,-9.01640283086635e-09,424.140137880312,0.04499379657229079,0.11537281380603057,0.0010057469528494533,0.0006332555900948028,0.05198762323601354,0.1930035939906629
0.25586241793538206,0.008783762615201968,0.0037203030032206793,-3.5832758623979666e-09,423.9956120765581,0.043281306317489034,0.11696748122344483,0.00179989377782043,0.0012465575492082131,0.05044382004008672,0.19292294696456241
0.27985712934426216,0.00359059965602442,0.007063705475347085,1.8836303083477716e-08,423.8699639618832,0.04116164611837675,0.1272089562956204,0.0016570125515460255,0.001417220205493642,0.04946974024249224,0.19321021248190348
0.30403826456436006,0.03590672285271484,0.014454607561332749,-3.233849551574329e-08,423.71748924171936,0.03809911616927999,0.12950117403994926,0.0013563896359712292,0.001294568350133564,0.04966799958188497,0.19357670755668419
0.3286968525965557,-0.009883139538425248,0.0208029503698707,3.8928775441419364e-08,423.5459597062962,0.03468407752778738,0.13011237230973674,0.0008373760638657476,0.0011498132396667987,0.0510331276621169,0.1939330053421105
0.353617242107374,0.05039385617215131,0.017735998983764493,-3.422277830367154e-08,423.4019930304125,0.038180062698222494,0.13692735265740502,0.00039605906808459497,0.0008332874435441113,0.05134293264986229,0.1940105519149438
0.3779024479825526,0.009361119482847235,0.012351839914777493,1.635284226714153e-08,423.25269602081033,0.03517645408016284,0.1233538164928471,0.0004266224462630937,0.0007596368941618029,0.05101696672635395,0.1940892502590233
