0.523447,0.038056,0.194556,0.000000,417.713782,0.256042,1.940613,0.001286,0.000037,0.197240,0.032619
0.535467,0.032964,0.188245,0.000000,417.751738,0.171962,1.713092,0.001372,0.000069,0.192718,0.032619
0.548378,0.036187,0.181868,0.000000,417.788886,0.103455,1.484732,0.001409,0.000076,0.187043,0.032672
0.563959,0.034173,0.171241,0.000000,417.815388,0.052668,1.273041,0.001594,0.000086,0.177088,0.032672
0.579651,0.034479,0.158748,0.000000,417.846685,0.020113,1.085932,0.001860,0.000151,0.166845,0.032783
0.593938,0.055525,0.147588,0.000000,417.873014,0.004459,0.910715,0.002358,0.000245,0.156974,0.032783
0.609419,0.038402,0.137191,0.000000,417.893951,0.007910,0.758262,0.002864,0.000229,0.149457,0.032913
0.623905,0.036080,0.126929,0.000000,417.914918,0.028152,0.623994,0.003131,0.000161,0.143908,0.032913
0.638538,0.069895,0.117777,0.000000,417.933187,0.063456,0.512469,0.003227,0.000171,0.141396,0.033070
0.653108,0.040448,0.110937,0.000000,417.947569,0.111864,0.431605,0.002769,0.000208,0.140186,0.033070
0.667984,0.047253,0.107595,0.000000,417.961577,0.172318,0.365240,0.002234,0.000304,0.142472,0.033291
0.680897,0.042841,0.103185,0.000000,417.966873,0.244821,0.314117,0.001705,0.000466,0.146302,0.033291
0.693496,0.053246,0.098498,0.000000,417.968433,0.324871,0.271833,0.001320,0.000536,0.154978,0.033510
0.705947,0.046378,0.094755,0.000000,417.969541,0.408276,0.236101,0.001118,0.000483,0.165913,0.033510
0.718518,0.048112,0.088277,0.000000,417.954593,0.490648,0.207160,0.001048,0.000337,0.178508,0.033723
0.730945,0.052914,0.081073,0.000000,417.942251,0.571854,0.183174,0.001142,0.000242,0.191165,0.033723
0.745292,0.050253,0.073525,0.000000,417.931538,0.655636,0.167941,0.001395,0.000272,0.202112,0.033936
0.758331,0.052079,0.069003,0.000000,417.918591,0.735016,0.164955,0.001577,0.000295,0.212517,0.033936
0.771057,0.048495,0.065284,0.000000,417.900749,0.813175,0.170521,0.001848,0.000315,0.220354,0.034026
0.785321,0.051635,0.060610,0.000000,417.873552,0.899756,0.188361,0.002008,0.000228,0.227369,0.034026
0.799709,0.061396,0.057468,0.000000,417.847115,0.973014,0.215143,0.002261,0.000160,0.231855,0.034135
0.816472,0.050724,0.055935,0.000000,417.827605,1.044416,0.243766,0.002309,0.000102,0.234399,0.034135
0.831324,0.049977,0.054699,0.000000,417.791478,1.112000,0.275503,0.002203,0.000053,0.236649,0.034215
0.845265,0.043301,0.053817,0.000000,417.754015,1.161579,0.310312,0.002160,0.000063,0.237581,0.034215
0.861372,0.042148,0.051347,0.000000,417.721757,1.197617,0.340793,0.001852,0.000077,0.238935,0.034198
0.875459,0.042921,0.048375,0.000000,417.686358,1.218232,0.363422,0.001539,0.000071,0.239428,0.034198
0.893291,0.042427,0.045485,0.000000,417.644257,1.229315,0.380607,0.001024,0.000074,0.235372,0.034137
0.910017,0.040777,0.042072,0.000000,417.603207,1.233405,0.403301,0.000706,0.000057,0.229049,0.034137
0.925036,0.039838,0.040178,0.000000,417.566972,1.234276,0.426606,0.000370,0.000038,0.220493,0.034129
0.940821,0.037882,0.039477,0.000000,417.520528,1.228549,0.442105,0.000133,0.000022,0.211040,0.034129
0.954887,0.034970,0.040136,0.000000,417.474367,1.215067,0.457098,0.000031,0.000021,0.202727,0.034197
0.969396,0.035560,0.041242,0.000000,417.417415,1.191964,0.472964,0.000022,0.000043,0.195507,0.034197
0.982709,0.037119,0.042851,0.000000,417.370974,1.138450,0.475105,0.000037,0.000045,0.189013,0.034192
0.996690,0.034138,0.044264,0.000000,417.324075,1.073935,0.468233,0.000032,0.000073,0.181935,0.034192
1.010039,0.036121,0.045143,0.000000,417.268850,1.012067,0.468406,0.000029,0.000053,0.177382,0.034206
1.022489,0.032244,0.045537,0.000000,417.217660,0.947082,0.468209,0.000067,0.000023,0.173863,0.034206
1.035455,0.031330,0.044882,0.000000,417.163940,0.874684,0.462636,0.000123,0.000017,0.169839,0.034235
1.048464,0.031298,0.043544,0.000000,417.109480,0.809623,0.449146,0.000153,0.000012,0.167012,0.034235
1.061325,0.034039,0.042585,0.000000,417.060259,0.737317,0.440306,0.000184,0.000018,0.163265,0.034463
1.074292,0.035198,0.042717,0.000000,417.006320,0.676538,0.432884,0.000177,0.000037,0.159535,0.034463
1.088600,0.032131,0.043208,0.000000,416.950160,0.613492,0.420914,0.000242,0.000119,0.157949,0.034822
1.100963,0.047420,0.044227,0.000000,416.893817,0.550919,0.397208,0.000302,0.000348,0.159350,0.034822
1.114059,0.027560,0.044826,0.000000,416.847133,0.486893,0.372248,0.000321,0.000595,0.163222,0.035135
1.126629,0.026523,0.044792,0.000000,416.800781,0.420464,0.347820,0.000307,0.000854,0.171005,0.035135
1.140537,0.023831,0.044057,0.000000,416.759485,0.354576,0.322051,0.000250,0.001022,0.177704,0.035613
1.152987,0.023906,0.042627,0.000000,416.713622,0.299523,0.297256,0.000179,0.001109,0.182826,0.035613
1.165711,0.020711,0.041602,0.000000,416.678775,0.255785,0.275362,0.000192,0.001112,0.185747,0.036019
1.178506,0.021385,0.040862,0.000000,416.649173,0.212827,0.252928,0.000272,0.000952,0.185999,0.036019
1.191406,0.021527,0.040207,0.000000,416.608119,0.173183,0.228566,0.000306,0.000861,0.181329,0.036395
1.203987,0.018196,0.039099,0.000000,416.584078,0.135771,0.204452,0.000492,0.000882,0.172795,0.036395
1.216772,0.019172,0.037882,0.000000,416.551548,0.105117,0.180458,0.000621,0.000744,0.163073,0.036803
1.229431,0.015272,0.036417,0.000000,416.524352,0.079373,0.156217,0.000798,0.000684,0.152297,0.036803
1.243536,0.016039,0.034403,0.000000,416.503745,0.058469,0.130705,0.000862,0.000646,0.143632,0.037127
1.255691,0.015307,0.031664,0.000000,416.485594,0.040131,0.109973,0.000917,0.000460,0.136918,0.037127
1.268382,0.015577,0.028986,0.000000,416.464634,0.028688,0.095576,0.000967,0.000422,0.131339,0.037374
1.280724,0.016209,0.026775,0.000000,416.447023,0.023062,0.084579,0.000851,0.000415,0.125366,0.037374
1.293270,0.015652,0.025149,0.000000,416.432863,0.023045,0.074024,0.000730,0.000399,0.118944,0.037520
1.305856,0.016401,0.023944,0.000000,416.420695,0.026624,0.065371,0.000632,0.000226,0.111595,0.037520
1.318756,0.017866,0.022795,0.000000,416.411875,0.032848,0.059492,0.000467,0.000136,0.105179,0.037747
1.331725,0.017411,0.022094,0.000000,416.405256,0.040605,0.054029,0.000465,0.000058,0.099032,0.037747
1.347144,0.019698,0.021779,0.000000,416.397961,0.048319,0.048207,0.000422,0.000043,0.094613,0.037967
1.363358,0.016506,0.020975,0.000000,416.393732,0.057439,0.042564,0.000374,0.000096,0.090818,0.037967
1.378194,0.017146,0.020651,0.000000,416.404117,0.068679,0.037933,0.000399,0.000169,0.090429,0.038252
1.395105,0.018221,0.020430,0.000000,416.402915,0.082894,0.036070,0.000248,0.000283,0.091525,0.038252
1.408928,0.016883,0.020535,0.000000,416.411614,0.099071,0.036693,0.000250,0.000282,0.092858,0.038525
1.424184,0.016563,0.020865,0.000000,416.415353,0.116698,0.041054,0.000152,0.000333,0.095096,0.038525
1.438951,0.018008,0.021423,0.000000,416.425244,0.135522,0.049591,0.000154,0.000270,0.095282,0.038680
1.456781,0.015131,0.021857,0.000000,416.435897,0.155103,0.058447,0.000161,0.000180,0.094257,0.038680
1.475937,0.018047,0.021481,0.000000,416.443250,0.175977,0.066245,0.000179,0.000201,0.091984,0.038699
1.493286,0.015446,0.020679,0.000000,416.440393,0.191450,0.074320,0.000326,0.000190,0.087915,0.038699
1.509531,0.015504,0.019420,0.000000,416.445220,0.202040,0.081630,0.000492,0.000258,0.083607,0.038889
1.523237,0.016703,0.018153,0.000000,416.452278,0.207413,0.091608,0.000452,0.000272,0.078908,0.038889
1.538630,0.015645,0.017326,0.000000,416.457989,0.206896,0.106122,0.000511,0.000363,0.074237,0.039066
1.553439,0.016909,0.016423,0.000000,416.465868,0.204103,0.121008,0.000362,0.000441,0.070098,0.039066
1.568973,0.014923,0.015369,0.000000,416.466265,0.203247,0.135808,0.000309,0.000516,0.066485,0.039207
1.584139,0.017442,0.014736,0.000000,416.459737,0.199242,0.151816,0.000202,0.000611,0.063921,0.039207
1.604392,0.015925,0.014590,0.000000,416.449283,0.191956,0.163826,0.000110,0.000744,0.060566,0.039263
1.625064,0.017027,0.015217,0.000000,416.441385,0.181470,0.175259,0.000075,0.000835,0.058216,0.039263
1.643401,0.015464,0.015539,0.000000,416.425857,0.170526,0.187894,0.000087,0.000895,0.056557,0.039362
1.658410,0.014274,0.016258,0.000000,416.411524,0.159137,0.195833,0.000074,0.000942,0.055663,0.039362
1.671192,0.017379,0.017290,0.000000,416.379880,0.143854,0.201727,0.000050,0.001092,0.056283,0.039174
1.684116,0.015407,0.018263,0.000000,416.355119,0.120122,0.206581,0.000048,0.001324,0.057253,0.039174
1.697250,0.027061,0.019385,0.000000,416.332697,0.099408,0.213476,0.000070,0.001388,0.057862,0.039396
1.710173,0.017774,0.020662,0.000000,416.306092,0.086774,0.215484,0.000097,0.001479,0.058595,0.039396
1.724354,0.017966,0.020971,0.000000,416.284665,0.082573,0.217754,0.000160,0.001760,0.057222,0.039426
1.737542,0.018217,0.020803,0.000000,416.260041,0.089186,0.212632,0.000235,0.002201,0.054782,0.039426
1.750699,0.015790,0.019998,0.000000,416.214911,0.108174,0.201706,0.000392,0.002793,0.052182,0.039160
1.764028,0.014944,0.019078,0.000000,416.192326,0.138982,0.190225,0.000471,0.003531,0.049468,0.039160
1.777161,0.014588,0.018109,0.000000,416.151348,0.177287,0.178123,0.000612,0.004000,0.047078,0.039138
1.789507,0.012486,0.017087,0.000000,416.116139,0.216094,0.168449,0.000729,0.004137,0.045586,0.039138
1.802259,0.011927,0.015802,0.000000,416.080958,0.249661,0.163953,0.000876,0.003839,0.044913,0.038965
1.814773,0.012196,0.014601,0.000000,416.043560,0.269742,0.154253,0.001071,0.003178,0.044230,0.038965
1.827671,0.013057,0.013952,0.000000,416.012102,0.272074,0.142806,0.001236,0.002311,0.043100,0.038713
1.840900,0.009797,0.013403,0.000000,415.968049,0.258502,0.133529,0.001561,0.001455,0.041115,0.038713
1.853537,0.009629,0.013224,0.000000,415.923549,0.236542,0.123330,0.001851,0.000823,0.038356,0.038533
1.866027,0.010294,0.013446,0.000000,415.879500,0.213894,0.113678,0.002092,0.000462,0.035233,0.038533
1.879342,0.010056,0.014180,0.000000,415.844443,0.185625,0.106131,0.002309,0.000336,0.031254,0.038375
1.895484,0.009956,0.014849,0.000000,415.814380,0.158465,0.100765,0.002232,0.000299,0.027374,0.038375
1.910869,0.010330,0.015938,0.000000,415.779905,0.139261,0.093614,0.002018,0.000219,0.024253,0.038195
1.924522,0.009489,0.016866,0.000000,415.749152,0.125902,0.088579,0.001454,0.000139,0.021648,0.038195
1.940435,0.008584,0.017556,0.000000,415.716283,0.114932,0.083513,0.001033,0.000077,0.019833,0.038046
1.955382,0.007471,0.018129,0.000000,415.681755,0.107550,0.078083,0.000697,0.000069,0.018550,0.038046
1.969394,0.008270,0.018127,0.000000,415.649209,0.100527,0.074827,0.000392,0.000073,0.017353,0.037860
1.982878,0.007475,0.018230,0.000000,415.598688,0.093901,0.072584,0.000283,0.000079,0.016141,0.037860
1.995625,0.013820,0.018289,0.000000,415.564017,0.085325,0.072600,0.000276,0.000037,0.015183,0.037760
2.008665,0.009172,0.018940,0.000000,415.525166,0.074317,0.072549,0.000283,0.000034,0.014049,0.037760
2.021374,0.007511,0.019853,0.000000,415.484158,0.060089,0.071184,0.000294,0.000068,0.012559,0.037688
2.033647,0.022212,0.021415,0.000000,415.461985,0.044733,0.070196,0.000288,0.000171,0.011149,0.037688
2.046530,0.021817,0.023137,0.000000,415.445907,0.035580,0.071047,0.000281,0.000279,0.009631,0.037673
2.059112,0.010283,0.025217,0.000000,415.411768,0.032786,0.075117,0.000296,0.000494,0.008126,0.037673
2.071541,0.010627,0.026258,0.000000,415.378623,0.034894,0.080975,0.000444,0.000618,0.006869,0.037605
2.083530,0.011285,0.026894,0.000000,415.356198,0.040345,0.088131,0.000601,0.000750,0.006157,0.037605
2.096843,0.011823,0.027434,0.000000,415.333353,0.047504,0.095874,0.000805,0.000751,0.005899,0.037604
2.110218,0.013596,0.027429,0.000000,415.304806,0.056870,0.100747,0.001125,0.000696,0.006355,0.037604
2.123353,0.012691,0.028074,0.000000,415.282821,0.071008,0.101059,0.001479,0.000712,0.007100,0.037518
2.135833,0.014422,0.029163,0.000000,415.258636,0.088535,0.099325,0.001686,0.000660,0.008477,0.037518
2.148336,0.014801,0.030880,0.000000,415.237064,0.111410,0.096768,0.001876,0.000557,0.010180,0.037531
2.161612,0.014990,0.032035,0.000000,415.213847,0.140572,0.093576,0.001741,0.000461,0.012040,0.037531
2.174595,0.016230,0.033219,0.000000,415.187904,0.173510,0.091252,0.001353,0.000332,0.014262,0.037566
2.187302,0.016290,0.033371,0.000000,415.158716,0.208736,0.089806,0.001009,0.000236,0.016509,0.037566
2.200105,0.015362,0.033833,0.000000,415.135503,0.238955,0.088787,0.000756,0.000183,0.018569,0.037660
2.213077,0.013837,0.033868,0.000000,415.116803,0.259920,0.088997,0.000525,0.000192,0.021070,0.037660
2.226495,0.014393,0.033123,0.000000,415.098195,0.275444,0.089869,0.000443,0.000281,0.024357,0.037686
2.239459,0.014051,0.031498,0.000000,415.077945,0.281268,0.089492,0.000432,0.000281,0.027795,0.037686
2.252212,0.016705,0.029488,0.000000,415.058370,0.275055,0.089438,0.000477,0.000389,0.030906,0.037837
2.265616,0.015220,0.028002,0.000000,415.036255,0.254447,0.089375,0.000618,0.000405,0.033667,0.037837
2.278795,0.014490,0.027060,0.000000,415.010427,0.229217,0.088493,0.000736,0.000613,0.035658,0.037912
2.291358,0.030237,0.027040,0.000000,414.981804,0.198003,0.088846,0.000793,0.000819,0.037568,0.037912
2.304185,0.012577,0.026293,0.000000,414.946536,0.164508,0.088853,0.000755,0.000939,0.039031,0.038047
2.316295,0.014750,0.026083,0.000000,414.935649,0.137728,0.086090,0.000686,0.001098,0.040244,0.038047
2.328857,0.016876,0.026454,0.000000,414.901545,0.115688,0.079918,0.000473,0.001196,0.040554,0.038158
2.341897,0.015210,0.027696,0.000000,414.873791,0.098435,0.071989,0.000375,0.001041,0.040372,0.038158
2.354444,0.015055,0.029757,0.000000,414.849925,0.086136,0.064819,0.000380,0.000766,0.039893,0.038442
2.366919,0.018267,0.031619,0.000000,414.830330,0.076681,0.060765,0.000458,0.000609,0.040194,0.038442
2.380296,0.015665,0.032837,0.000000,414.804846,0.068834,0.058709,0.000616,0.000365,0.039968,0.038556
2.392897,0.017527,0.033864,0.000000,414.785402,0.064021,0.059490,0.000907,0.000293,0.039846,0.038556
2.409560,0.016220,0.035738,0.000000,414.769574,0.060510,0.059241,0.001203,0.000216,0.039488,0.038490
2.424183,0.015485,0.037627,0.000000,414.746871,0.057898,0.059587,0.001717,0.000218,0.039907,0.038490
2.440919,0.015278,0.040089,0.000000,414.726533,0.056404,0.061232,0.002121,0.000284,0.040550,0.038391
2.456057,0.017810,0.041734,0.000000,414.708672,0.054656,0.063743,0.002750,0.000396,0.041013,0.038391
2.473121,0.014404,0.044489,0.000000,414.691189,0.051123,0.069928,0.003418,0.000470,0.040822,0.038253
2.486022,0.015693,0.047253,0.000000,414.671151,0.046350,0.077224,0.003990,0.000502,0.040043,0.038253
2.501775,0.017743,0.050921,0.000000,414.650782,0.040780,0.088528,0.004354,0.000531,0.038546,0.038116
2.514668,0.015273,0.052965,0.000000,414.633184,0.034685,0.100724,0.004282,0.000504,0.036711,0.038116
2.527746,0.016526,0.054176,0.000000,414.614006,0.027384,0.115003,0.004420,0.000380,0.035478,0.037999
2.540194,0.019038,0.054797,0.000000,414.600818,0.019186,0.129398,0.003926,0.000277,0.034928,0.037999
2.552989,0.016190,0.055532,0.000000,414.588618,0.011446,0.144906,0.003086,0.000177,0.034052,0.037996
2.566345,0.018669,0.057173,0.000000,414.566057,0.005128,0.160194,0.002358,0.000132,0.033156,0.037996
2.579338,0.019263,0.058085,0.000000,414.530761,0.001855,0.176607,0.001627,0.000099,0.031826,0.038017
2.592986,0.020118,0.057990,0.000000,414.530599,0.001075,0.190693,0.001200,0.000088,0.029914,0.038017
2.605704,0.017360,0.055961,0.000000,414.511051,0.002743,0.208284,0.001061,0.000086,0.027782,0.038040
2.618241,0.018712,0.053569,0.000000,414.495420,0.005823,0.228449,0.000917,0.000134,0.025590,0.038040
2.631539,0.019668,0.051595,0.000000,414.478746,0.009884,0.248653,0.000949,0.000192,0.023911,0.038012
2.644927,0.019756,0.049735,0.000000,414.455045,0.014864,0.263785,0.000968,0.000265,0.022832,0.038012
2.660860,0.019574,0.047722,0.000000,414.443633,0.020920,0.274975,0.001100,0.000268,0.022556,0.038089
2.674867,0.018385,0.045528,0.000000,414.428863,0.029266,0.288250,0.001344,0.000273,0.022835,0.038089
2.690813,0.020732,0.043254,0.000000,414.419377,0.040833,0.300534,0.001581,0.000184,0.023363,0.038064
2.707075,0.025662,0.041973,0.000000,414.406717,0.057079,0.313963,0.001920,0.000182,0.024282,0.038064
2.723346,0.022585,0.040665,0.000000,414.394571,0.073276,0.326344,0.002125,0.000341,0.024714,0.038079
2.738231,0.022161,0.039689,0.000000,414.389718,0.091408,0.346578,0.002359,0.000648,0.024766,0.038079
2.755649,0.021423,0.038296,0.000000,414.380718,0.108886,0.365117,0.002250,0.000859,0.025209,0.037954
2.771543,0.020188,0.036920,0.000000,414.366529,0.122121,0.382352,0.001973,0.000968,0.025351,0.037954
2.787594,0.018453,0.036112,0.000000,414.358212,0.137986,0.394304,0.001711,0.000830,0.025632,0.037898
2.803945,0.019071,0.034786,0.783250,414.345069,0.153850,0.411521,0.001358,0.000500,0.025735,0.037898
2.819630,0.022545,0.034270,0.784441,414.326013,0.165311,0.424736,0.000963,0.000236,0.025256,0.037829
2.836575,0.021812,0.033365,0.785523,414.311288,0.179760,0.421962,0.000770,0.000054,0.024520,0.037829
2.852529,0.023507,0.031827,0.786660,414.296235,0.190062,0.412907,0.000723,0.000031,0.023405,0.037858
2.869315,0.023603,0.029821,0.787084,414.280300,0.198492,0.412597,0.000799,0.000042,0.021794,0.037858
2.885988,0.028011,0.026931,0.788467,414.270725,0.207954,0.408188,0.000904,0.000053,0.020090,0.037969
2.903423,0.028447,0.024489,0.789577,414.255679,0.213172,0.398626,0.001221,0.000045,0.018312,0.037969
2.920416,0.026216,0.023071,0.790486,414.245332,0.215243,0.380686,0.001931,0.000049,0.016986,0.038058
2.933389,0.025444,0.023013,0.790422,414.230890,0.214371,0.371944,0.002724,0.000060,0.015968,0.038058
2.946781,0.025883,0.024247,0.790359,414.214839,0.212765,0.371840,0.003075,0.000071,0.015704,0.038089
2.959823,0.026493,0.025933,0.790532,414.196225,0.211286,0.364238,0.002984,0.000126,0.015727,0.038089
2.973241,0.030841,0.027668,0.789670,414.170251,0.213293,0.359091,0.002505,0.000222,0.015906,0.038084
2.986186,0.103696,0.029485,0.788186,414.178027,0.219287,0.353433,0.001640,0.000347,0.015897,0.038084
2.999265,0.033017,0.031912,0.786643,414.146339,0.225914,0.351314,0.001004,0.000545,0.016052,0.038165
3.015372,0.032342,0.034467,0.785084,414.128642,0.230698,0.342767,0.000760,0.000887,0.016229,0.038165
3.028481,0.032928,0.036426,0.783181,414.112454,0.242842,0.329262,0.001017,0.001385,0.016654,0.038297
3.041998,0.030356,0.037761,0.780240,414.077512,0.252226,0.321453,0.001598,0.001906,0.017912,0.038297
3.055151,0.027092,0.038932,0.777676,414.063501,0.266489,0.302047,0.002813,0.002312,0.019595,0.038278
3.067903,0.027428,0.039854,0.773717,414.039030,0.276075,0.279796,0.004932,0.002669,0.022207,0.038278
3.080801,0.028165,0.039997,0.770386,414.028716,0.275550,0.264105,0.008059,0.002843,0.025154,0.038235
3.093484,0.024861,0.040135,0.766613,414.011316,0.262875,0.252669,0.011250,0.002799,0.028571,0.038235
3.106322,0.023323,0.039542,0.763208,413.976327,0.239373,0.246481,0.013493,0.002811,0.033029,0.038335
3.118448,0.022190,0.038528,0.760152,413.960267,0.212466,0.228914,0.014490,0.002760,0.037552,0.038335
3.131673,0.024673,0.037474,0.756400,413.943015,0.186489,0.208351,0.013936,0.002724,0.042073,0.038469
3.144527,0.019317,0.036614,0.752752,413.919365,0.159605,0.190306,0.011967,0.002685,0.044633,0.038469
3.157408,0.020894,0.036526,0.748151,413.911104,0.137774,0.172367,0.009535,0.002648,0.045436,0.038626
3.170055,0.019805,0.036031,0.743998,413.893337,0.120801,0.152478,0.007533,0.002816,0.045436,0.038626
3.183042,0.015544,0.035327,0.738531,413.874640,0.107471,0.129148,0.005954,0.003078,0.044743,0.038618
3.198673,0.015405,0.034454,0.732999,413.858456,0.099984,0.108978,0.005030,0.002998,0.044162,0.038618
3.213132,0.015677,0.032840,0.727387,413.837409,0.091783,0.096039,0.004337,0.002765,0.043193,0.038614
3.226112,0.013083,0.030372,0.720836,413.826565,0.083543,0.085060,0.004021,0.002589,0.042039,0.038614
3.241567,0.015157,0.027140,0.715026,413.812463,0.073326,0.080181,0.003905,0.002170,0.041472,0.038520
3.256795,0.013875,0.024771,0.708700,413.785468,0.061496,0.074810,0.003837,0.001714,0.041441,0.038520
3.273356,0.010877,0.023129,0.702899,413.768475,0.049489,0.071887,0.003792,0.001283,0.042608,0.038425
3.288431,0.011377,0.021480,0.696699,413.755267,0.038875,0.071426,0.003688,0.000751,0.044557,0.038425
3.304157,0.007826,0.020309,0.691138,413.740554,0.029146,0.074513,0.003103,0.000422,0.045905,0.038209
3.319961,0.008793,0.019639,0.685436,413.726911,0.021450,0.077436,0.002278,0.000225,0.046612,0.038209
3.333276,0.008100,0.018893,0.679990,413.712597,0.015920,0.079007,0.001450,0.000169,0.045754,0.038063
3.348243,0.008203,0.018287,0.673924,413.708394,0.013107,0.080530,0.000857,0.000179,0.044288,0.038063
3.362105,0.006838,0.017638,0.668452,413.698619,0.012656,0.081387,0.000466,0.000277,0.040987,0.037909
3.377310,0.006130,0.016835,0.663213,413.701826,0.013786,0.082591,0.000241,0.000395,0.037186,0.037909
3.391269,0.005382,0.016090,0.658013,413.690220,0.015315,0.082655,0.000170,0.000626,0.033268,0.037712
3.407520,0.016657,0.015226,0.653089,413.682265,0.017153,0.082002,0.000135,0.000867,0.029472,0.037712
3.425316,0.005129,0.014876,0.647238,413.668304,0.018209,0.079710,0.000247,0.001098,0.025939,0.037458
3.439455,0.004827,0.015079,0.641521,413.659724,0.019446,0.078382,0.000392,0.001149,0.022099,0.037458
3.452215,0.004792,0.015787,0.636373,413.656650,0.020282,0.076757,0.000469,0.001115,0.018801,0.037107
3.465942,0.004892,0.016596,0.630094,413.648345,0.020993,0.073680,0.000486,0.000888,0.015854,0.037107
3.484953,0.004320,0.018385,0.624449,413.641898,0.022214,0.070415,0.000383,0.000632,0.012823,0.036797
3.501498,0.005749,0.020683,0.618461,413.626192,0.023887,0.067321,0.000308,0.000511,0.010100,0.036797
3.519022,0.004552,0.023462,0.612930,413.616279,0.026146,0.063022,0.000234,0.000476,0.007824,0.036587
3.537222,0.004258,0.026209,0.607978,413.609446,0.030282,0.058793,0.000207,0.000485,0.006147,0.036587
3.550596,0.018043,0.029078,0.602653,413.604320,0.034230,0.054731,0.000190,0.000443,0.005323,0.036253
3.563407,0.004943,0.031198,0.598307,413.601459,0.039259,0.051802,0.000176,0.000429,0.004788,0.036253
3.576649,0.004948,0.032947,0.593781,413.591061,0.043063,0.048692,0.000174,0.000431,0.004562,0.035963
3.590969,0.006066,0.034393,0.589432,413.585960,0.044699,0.044890,0.000169,0.000467,0.004021,0.035963
