Ver. 2.0
CustomSeparator  
auto_time double double double double double double double double double double #
1.103748 0.914696 0.103151 0.000000 562.282575 16.284569 12.813613 0.000632 0.000298 0.165830 0.215574
1.117441 0.938075 0.098291 0.000000 561.771600 18.295793 14.739649 0.000981 0.000368 0.181633 0.215574
1.130576 0.976891 0.091669 0.000000 561.228494 20.225829 16.865436 0.001292 0.000348 0.196914 0.216362
1.143693 1.060024 0.085149 0.000000 560.663173 22.158721 19.183834 0.001582 0.000304 0.214272 0.216362
1.156668 1.126198 0.077345 0.000000 560.072104 24.056300 21.610532 0.001638 0.000211 0.236294 0.217167
1.169035 1.269890 0.069943 0.000000 559.448779 26.089270 24.035333 0.001507 0.000137 0.263317 0.217167
1.182451 1.177884 0.064140 0.000000 558.763512 28.361620 26.463142 0.001368 0.000071 0.293543 0.217949
1.195480 1.283728 0.060047 0.000000 558.102786 30.716561 28.783057 0.001117 0.000052 0.321475 0.217949
1.208577 1.336444 0.057166 0.000000 557.411911 33.248770 30.922430 0.000995 0.000062 0.343399 0.218666
1.222193 1.396251 0.055858 0.000000 556.665668 35.876560 32.814140 0.000843 0.000074 0.358921 0.218666
1.239529 1.449777 0.053799 0.000000 555.950492 38.549988 34.532800 0.000866 0.000060 0.366676 0.219294
1.252648 1.458952 0.052253 0.000000 555.191805 41.088575 36.100678 0.000980 0.000075 0.366726 0.219294
1.265453 1.511462 0.052893 0.000000 554.412133 43.739185 37.582973 0.000972 0.000079 0.362280 0.219786
1.282261 1.647392 0.055093 0.000000 553.616159 46.284686 39.039072 0.000796 0.000110 0.356140 0.219786
1.300356 1.796058 0.058595 0.000000 552.821251 48.895428 40.565274 0.000609 0.000144 0.345921 0.220099
1.317799 1.693006 0.061386 0.000000 551.981118 51.603654 42.284126 0.000390 0.000179 0.333552 0.220099
1.336304 1.898766 0.063679 0.000000 551.119073 54.600753 44.291306 0.000193 0.000244 0.316493 0.220761
1.353151 2.175608 0.064554 0.000000 550.202786 57.778033 46.442242 0.000093 0.000296 0.297201 0.220761
1.368022 1.866404 0.066211 0.000000 549.287365 61.229942 48.654174 0.000073 0.000379 0.277746 0.221064
1.383054 1.864143 0.068411 0.000000 548.347756 64.771554 50.678317 0.000077 0.000486 0.263124 0.221064
1.398489 1.766537 0.071378 0.000000 547.403335 68.491792 52.391442 0.000069 0.000553 0.254476 0.221542
1.411786 1.934183 0.076184 0.000000 546.422084 73.875920 53.755611 0.000038 0.000736 0.251727 0.221542
1.426627 1.855510 0.080928 0.000000 545.453211 76.331578 54.774766 0.000058 0.000904 0.253499 0.222068
1.439829 1.892289 0.084122 0.000000 544.459540 79.182349 55.493973 0.000100 0.001199 0.256104 0.222068
1.459275 1.917187 0.086198 0.000000 543.443712 82.351023 56.121727 0.000143 0.001400 0.259734 0.222247
1.480063 1.955390 0.086481 0.000000 542.274720 85.510124 56.863406 0.000130 0.001413 0.261768 0.222247
1.494297 1.984166 0.086575 0.000000 541.223799 88.050549 57.840387 0.000083 0.001362 0.257705 0.222683
1.507918 2.007125 0.080977 0.000000 540.147196 89.979374 59.012800 0.000076 0.001209 0.248286 0.222683
1.524602 1.938131 0.074370 0.000000 539.030068 91.162284 60.443309 0.000101 0.000778 0.237652 0.223275
1.538627 2.101679 0.067812 0.000000 537.856890 91.887819 61.995562 0.000226 0.000329 0.225665 0.223275
1.554955 2.087695 0.061151 0.000000 536.663078 92.495762 63.346215 0.000341 0.000032 0.216425 0.224070
1.572650 1.990449 0.054984 0.000000 535.461687 93.327055 64.587883 0.000445 0.000061 0.211524 0.224070
1.588270 2.355118 0.049282 0.000000 534.250530 94.147527 65.492306 0.000501 0.000339 0.215674 0.225048
1.603106 2.191229 0.044336 0.000000 533.012440 95.037856 65.944412 0.000525 0.000650 0.230962 0.225048
1.618036 2.205763 0.040570 0.000000 531.748760 95.954559 66.429229 0.000645 0.000774 0.255402 0.225528
1.634192 2.231367 0.037370 0.000000 530.448798 95.432691 66.918892 0.000636 0.000767 0.281394 0.225528
1.650518 2.145602 0.036169 0.000000 529.154503 97.805897 67.400068 0.000702 0.000517 0.302896 0.226400
1.665885 2.203018 0.037520 0.000000 527.840924 98.960771 68.465243 0.000648 0.000284 0.316098 0.226400
1.680422 2.165832 0.039920 0.000000 526.510795 100.121578 69.659398 0.000499 0.000152 0.316145 0.227254
1.693730 2.244708 0.042049 0.000000 525.172351 101.459947 70.987995 0.000491 0.000085 0.303277 0.227254
1.706818 2.323052 0.042335 0.000000 523.815641 103.098597 72.130785 0.000575 0.000045 0.280344 0.228132
1.719404 2.444082 0.041829 0.000000 522.420543 105.354481 73.697921 0.000893 0.000062 0.254358 0.228132
1.732379 2.298443 0.039632 0.000000 521.020550 107.601843 75.888366 0.001343 0.000256 0.230556 0.228974
1.746049 2.338914 0.037340 0.000000 519.569186 109.347836 78.260544 0.001891 0.000691 0.216252 0.228974
1.759188 2.303336 0.036444 0.000000 518.114551 110.070489 80.625769 0.002555 0.001469 0.214506 0.230122
1.772329 2.227417 0.034296 0.000000 516.675784 109.732216 82.716390 0.003304 0.002514 0.226645 0.230122
1.785506 2.249506 0.034736 0.000000 515.179139 108.825380 84.832105 0.004016 0.003747 0.248049 0.231858
1.798920 2.358432 0.038697 0.000000 513.668182 107.596292 86.829219 0.004965 0.004937 0.270155 0.231858
1.816213 2.263333 0.047032 0.000000 512.139197 106.296259 88.043908 0.006039 0.006435 0.291706 0.233256
1.829356 2.304506 0.061805 0.000000 510.586861 106.957957 88.919798 0.007281 0.007985 0.311918 0.233256
1.842346 2.419772 0.083326 0.000000 509.028994 108.996991 89.303085 0.008622 0.009299 0.330144 0.234441
1.854957 2.395983 0.103297 0.000000 507.443128 111.073858 88.841385 0.010202 0.010808 0.339632 0.234441
1.867788 2.350282 0.121422 0.000000 505.856450 113.075249 88.191899 0.011903 0.011984 0.340413 0.235868
1.882381 2.342243 0.135785 0.000000 504.233546 114.483690 87.452416 0.013375 0.012858 0.331451 0.235868
1.895296 2.224418 0.148415 0.000000 502.650818 115.233315 86.895419 0.014424 0.012888 0.315063 0.236691
1.908263 2.190956 0.159559 0.000000 501.047641 115.281547 86.336443 0.015574 0.012605 0.290146 0.236691
1.920976 2.134144 0.173119 0.000000 499.478012 115.036145 85.488442 0.017508 0.011762 0.261719 0.237526
1.934044 2.119508 0.185354 0.000000 497.907840 114.667298 84.922664 0.019142 0.010804 0.230712 0.237526
1.947097 2.116205 0.196417 0.000000 496.308572 114.420128 84.789935 0.020180 0.010006 0.199491 0.238752
1.961250 2.018273 0.209695 0.000000 494.735467 114.069767 84.987877 0.020308 0.009107 0.167922 0.238752
1.974507 2.005198 0.235654 0.000000 493.138737 113.490956 85.486469 0.021317 0.007971 0.139838 0.240528
1.987296 2.012464 0.254790 0.000000 491.589830 112.288335 86.246752 0.022911 0.006993 0.119777 0.240528
2.000180 1.966536 0.277705 0.000000 490.014317 110.313076 87.137466 0.026451 0.005860 0.109431 0.242844
2.012843 1.975508 0.305393 0.000000 488.492433 107.146024 87.657565 0.032940 0.004380 0.108766 0.242844
2.025651 1.953641 0.332314 0.000000 486.934358 103.331238 87.710766 0.042517 0.002938 0.116550 0.245536
2.038703 2.028819 0.372010 0.000000 485.404646 99.129259 86.916439 0.054493 0.001687 0.132895 0.245536
2.051857 1.952587 0.422830 0.000000 483.874617 95.103442 85.126351 0.069090 0.000863 0.156734 0.248787
2.064949 1.797592 0.485032 0.000000 482.388860 91.656653 82.558407 0.083362 0.000270 0.188721 0.248787
2.078315 1.773148 0.538713 0.000000 480.881969 88.874670 80.064172 0.093606 0.000212 0.225643 0.252632
2.091591 1.745630 0.607638 0.000000 479.414213 86.725272 76.758239 0.096224 0.000695 0.262138 0.252632
2.105948 1.691624 0.682617 0.000000 477.951644 85.021633 73.706393 0.088185 0.001715 0.292825 0.256138
2.120925 1.700282 0.775859 0.000000 476.515045 83.548642 71.253827 0.073619 0.003421 0.314305 0.256138
2.134248 1.645278 0.881814 0.000000 475.096886 82.267933 69.397577 0.055335 0.005809 0.324001 0.259157
2.147848 1.551988 0.986006 0.000000 473.704825 80.873860 68.342653 0.038516 0.008513 0.320939 0.259157
2.161001 1.476230 1.068629 0.000000 472.316597 79.038368 67.621940 0.024428 0.011441 0.302702 0.262549
2.174268 1.606835 1.158693 0.000000 470.917405 76.890916 67.160703 0.015108 0.014720 0.271692 0.262549
2.187266 1.421566 1.220074 0.000000 469.536853 74.361907 66.788319 0.008822 0.018075 0.238336 0.266340
2.200655 1.370853 1.282285 0.000000 468.191629 71.493447 66.370679 0.005308 0.020795 0.209254 0.266340
2.215084 1.229717 1.363192 0.000000 466.878086 68.239509 65.668917 0.003310 0.022547 0.187672 0.269748
2.227976 1.241441 1.428324 0.000000 465.591513 64.711212 64.761845 0.001987 0.023051 0.172852 0.269748
2.244432 1.149306 1.475371 0.000000 464.300001 61.079821 63.665051 0.001306 0.022078 0.162526 0.273399
2.261566 1.264619 1.529367 0.000000 462.983405 57.606045 62.209072 0.001095 0.020426 0.153817 0.273399
2.275338 0.980224 1.583086 0.000000 461.792354 54.474353 60.216717 0.001532 0.018630 0.145810 0.275271
2.289690 1.009837 1.591976 0.000000 460.592689 51.838187 58.372829 0.001987 0.017264 0.143459 0.275271
2.307277 1.010690 1.576245 0.000000 459.442828 49.810043 56.292984 0.002470 0.016641 0.148425 0.278201
2.323548 0.936716 1.536348 0.000000 458.333988 48.268044 54.065973 0.002660 0.015994 0.161034 0.278201
2.337006 0.811071 1.469638 0.000000 457.280123 47.100197 51.723645 0.002352 0.015362 0.183102 0.281014
2.353862 0.787802 1.410524 0.000000 456.253114 46.618665 49.220610 0.002062 0.014569 0.211941 0.281014
2.368079 0.621585 1.362079 0.000000 455.236136 46.425038 46.779495 0.001806 0.012792 0.241075 0.282923
2.381241 0.711525 1.308340 0.000000 454.237890 46.359076 44.191006 0.001771 0.010202 0.261360 0.282923
2.394351 0.657354 1.280586 0.000000 453.311803 46.197089 41.454785 0.002101 0.007055 0.271160 0.284542
2.407935 0.649654 1.256009 0.000000 452.383801 45.785987 38.526006 0.002368 0.004049 0.276782 0.284542
2.420753 0.649334 1.238099 0.000000 451.485758 45.028068 35.537730 0.002417 0.001604 0.281334 0.286882
2.433888 0.651974 1.239331 0.000000 450.619741 43.838660 32.565818 0.002309 0.000347 0.288721 0.286882
2.447085 0.824684 1.260391 0.000000 449.825396 42.242832 29.822910 0.001951 0.000456 0.298781 0.289742
2.461937 0.858993 1.287155 0.000000 448.949768 40.193467 27.173358 0.001595 0.002348 0.314807 0.289742
2.475562 0.725932 1.333559 0.000000 448.185987 37.914239 25.005594 0.001086 0.005363 0.329950 0.292636
2.489268 0.645043 1.409920 0.000000 447.412416 35.438462 23.269664 0.000825 0.008571 0.349646 0.292636
2.502412 0.672064 1.489088 0.000000 446.716888 33.000611 21.947208 0.000781 0.011133 0.376835 0.295606
2.514923 0.721338 1.621160 0.000000 446.007222 31.115143 20.980310 0.001074 0.012348 0.418607 0.295606
2.527989 0.725368 1.704529 0.000000 445.312862 29.430216 20.177905 0.001810 0.012061 0.477808 0.298141
2.543723 0.764358 1.755862 0.000000 444.653065 27.308266 20.004223 0.002687 0.010357 0.557355 0.298141
2.558570 0.774559 1.797618 0.000000 444.090616 25.243179 20.193550 0.003435 0.007676 0.659774 0.300276
2.574548 0.816721 1.839682 0.000000 443.456317 23.903280 20.681153 0.003963 0.004847 0.778211 0.300276
2.592901 0.871048 1.896079 0.000000 442.859588 22.808445 21.406996 0.003997 0.002691 0.907990 0.303917
2.608892 1.015913 1.976491 0.000000 442.265725 21.853741 22.648573 0.003537 0.001764 1.031901 0.303917
2.625113 0.971683 2.078938 0.000000 441.658746 20.907367 24.219700 0.002585 0.001408 1.127708 0.307906
2.640592 0.982405 2.240663 0.000000 441.103083 19.780147 25.964077 0.001440 0.001494 1.199375 0.307906
2.657009 1.043688 2.425571 0.000000 440.559386 18.671000 28.037102 0.000612 0.001619 1.252477 0.310229
2.671664 1.229786 2.647783 0.000000 439.973778 17.512106 30.232192 0.000729 0.001785 1.296027 0.310229
2.687160 1.141635 2.874726 0.000000 439.468269 16.548961 32.142753 0.002023 0.002617 1.359375 0.312295
2.703961 1.239814 3.068357 0.000000 438.936838 15.069056 33.972932 0.004352 0.004019 1.436874 0.312295
2.721810 1.360874 3.221979 0.000000 438.466848 13.630470 35.368558 0.006863 0.005812 1.527840 0.314583
2.737954 1.407617 3.293121 0.000000 437.996243 12.271172 36.746449 0.005000 0.006956 1.623910 0.314583
2.752240 1.686160 3.435619 0.000000 437.524586 11.311514 38.382451 0.020515 0.007336 1.717349 0.317169
2.769018 1.781757 3.588024 0.000000 437.049609 10.888513 39.612840 0.052725 0.006546 1.798007 0.317169
2.783363 1.822005 3.790713 0.000000 436.572526 10.616432 40.739029 0.116255 0.005501 1.858376 0.319412
2.798125 2.479637 4.049059 0.000000 436.036206 10.729048 42.279096 0.201098 0.004448 1.920662 0.319412
2.815791 2.045161 4.343161 0.000000 435.564770 11.223162 44.024564 0.286509 0.003624 1.972825 0.321046
2.828838 2.318305 4.653708 0.000000 435.057714 11.796052 45.675340 0.354307 0.003178 2.052318 0.321046
2.842671 2.206984 4.998311 0.000000 434.545185 12.167996 46.225745 0.381820 0.003331 2.158215 0.322193
2.856911 2.652702 5.315691 0.000000 433.995045 12.163588 49.022412 0.409326 0.003642 2.284954 0.322193
2.870521 2.568852 5.584153 0.000000 433.464911 11.411260 51.178482 0.370501 0.003560 2.443130 0.323503
2.884154 2.629477 5.802807 0.538894 432.894471 10.538421 56.262531 0.299625 0.002165 2.628380 0.323503
2.900557 2.657121 5.988770 0.538288 432.352491 9.663739 57.447515 0.250927 0.000726 2.822241 0.324204
2.917716 2.790742 6.124299 0.539673 431.806892 8.149604 59.788349 0.234035 0.001685 3.027552 0.324204
2.935515 2.832442 6.271660 0.540821 431.296634 6.820718 62.999582 0.246299 0.007711 3.203997 0.325055
2.949009 2.835877 6.382480 0.542730 430.736913 5.681776 74.750303 0.298078 0.020386 3.337329 0.325055
2.963881 2.783512 6.542852 0.546012 430.177617 4.936117 78.036575 0.407635 0.037978 3.411920 0.325383
2.977773 3.270682 6.708804 0.548201 429.596423 4.958858 74.271793 0.669525 0.058384 3.429304 0.325383
2.995058 3.041093 6.839553 0.549984 428.958467 5.249506 66.293766 1.026871 0.082531 3.402523 0.325305
3.009331 2.950841 6.987373 0.551865 428.437097 6.041204 55.248067 1.489136 0.097356 3.312283 0.325305
3.025882 2.900477 7.112998 0.553656 427.775633 5.872339 47.832443 1.971289 0.130607 3.174898 0.324135
3.039779 11.211317 7.254158 0.555273 427.018055 6.260247 44.389265 2.352965 0.183792 2.965360 0.324135
3.056298 3.229449 7.294779 0.556534 426.587604 7.152908 46.079038 2.522726 0.258182 2.734034 0.322222
3.070327 3.759153 7.290167 0.557350 426.197661 8.683987 46.584337 2.377731 0.349524 2.481987 0.322222
3.083774 4.005876 7.344217 0.557744 425.834302 10.805501 47.967711 2.186940 0.455840 2.224862 0.320444
3.096948 15.930738 7.405212 0.557545 425.810340 12.717008 46.902126 1.977647 0.583832 1.973651 0.320444
3.110333 3.551187 7.462353 0.557004 425.496986 12.771158 54.692652 1.753216 0.774752 1.732930 0.064996
3.127155 3.692229 7.543972 0.556140 425.191710 13.578435 59.286221 1.568113 1.051140 1.499908 0.064996
3.143340 4.566868 7.615497 0.555278 425.021010 14.624272 59.860058 1.450507 1.459539 1.297742 0.063671
3.159381 5.232316 7.699765 0.553665 424.709248 15.554639 51.692745 1.236994 2.045461 1.122179 0.063671
3.174214 4.233805 7.824213 0.551857 424.560545 15.671979 49.043139 1.017685 2.828326 0.990695 0.061181
3.188184 4.378061 7.967616 0.545822 424.484816 14.864196 48.030802 0.793899 3.866313 0.889683 0.061181
3.201533 4.631624 8.155855 0.542448 424.588411 14.152539 49.795699 0.577434 5.169826 0.838595 0.057094
3.214751 4.861984 8.361084 0.538893 424.440584 14.202379 55.521053 0.404254 6.666433 0.829199 0.057094
3.229438 4.850475 8.485812 0.534844 424.368784 14.771473 61.675960 0.257551 8.116027 0.878494 0.054344
3.246376 5.313679 8.585000 0.530827 424.288441 14.502254 67.420451 0.192762 9.532388 0.993135 0.054344
3.266629 4.818660 8.670008 0.526279 424.401408 14.805508 70.705926 0.190215 10.647791 1.173587 0.051205
3.279878 4.919487 8.648791 0.520557 424.451323 15.892164 77.569480 0.226271 12.573553 1.394103 0.051205
3.293261 4.942780 8.467761 0.515335 424.486934 18.291120 85.902143 0.281706 14.955959 1.603763 0.047904
3.307225 5.158920 8.307800 0.510678 424.778612 20.702220 98.868236 0.341434 17.510134 1.782982 0.047904
3.322726 5.631925 8.183350 0.505852 425.075109 23.168223 102.659384 0.404367 19.995540 1.910261 0.043674
3.336754 5.941747 8.152367 0.500868 425.447323 25.077144 105.790523 0.473860 22.074007 1.974711 0.043674
3.354142 5.662687 8.201922 0.495753 425.861830 26.084227 110.495642 0.534799 23.656843 1.996709 0.039833
3.367616 5.811472 8.362045 0.490164 426.451274 26.862089 112.658235 0.585176 24.617015 1.994768 0.039833
3.381016 5.987443 8.525491 0.483847 426.950916 27.853292 113.626438 0.676819 25.029449 1.979157 0.034881
3.394546 6.105582 8.802866 0.477392 427.606042 27.986839 114.836589 0.729390 24.575303 1.990304 0.034881
3.409018 6.251133 9.129282 0.470810 428.343862 27.892749 117.400537 0.770250 23.468058 2.068193 0.029113
3.422286 6.270812 9.504417 0.464445 429.068380 28.905409 121.328522 0.826294 22.076972 2.181063 0.029113
3.437105 6.573316 9.962204 0.458135 429.622739 30.690802 125.503002 0.952368 20.755002 2.366282 0.023323
3.451322 6.476809 10.494442 0.452849 430.525023 33.043961 132.038761 1.037864 19.387934 2.642699 0.023323
3.464698 6.933526 11.118245 0.448308 431.502707 36.052856 139.622001 1.127551 18.274974 2.985727 0.016474
3.478569 6.710536 11.887543 0.444272 432.775146 39.524075 170.431124 1.232430 16.281263 3.394482 0.016474
3.495412 6.934147 12.651604 0.440538 433.690769 44.271661 168.550760 1.320498 14.399287 3.847765 0.008946
3.508742 7.029957 13.346417 0.436729 434.585452 49.880169 142.860426 1.356276 12.486655 4.280453 0.008946
3.523940 7.260114 14.060939 0.433211 435.609218 56.710027 113.957642 1.305104 11.051626 4.668851 0.000611
3.538017 7.141187 14.694317 0.429885 436.632011 64.282971 87.791060 1.155495 9.753833 4.984944 0.000611
3.551573 7.234840 15.261682 0.426843 437.695456 70.987088 66.522237 0.921897 8.737085 5.228025 0.008336
3.564581 7.245141 15.816480 0.424138 438.711863 76.259235 56.332619 0.636155 7.961906 5.410538 0.008336
3.578436 7.574144 16.365741 0.421793 439.772423 83.740855 54.821541 0.336545 7.372087 5.556802 0.018418
3.591362 7.418148 16.791476 0.420235 440.873193 88.786806 61.465445 0.151095 7.127090 5.687295 0.018418
3.607519 7.681095 17.153711 0.418981 441.909847 91.885767 75.843661 0.045307 7.192009 5.806143 0.028970
3.620810 7.482970 17.548911 0.418432 442.885394 96.030899 97.744522 0.008224 7.512385 5.902627 0.028970
3.636608 7.458573 18.050515 0.418492 443.908533 100.699032 124.673014 0.012314 7.951993 5.964525 0.039863
3.649712 7.957870 18.604251 0.419176 444.923131 105.397216 147.376223 0.029220 8.678475 5.978543 0.039863
3.663592 7.306217 19.072250 0.420431 445.865963 109.440350 154.623720 0.042922 9.223872 5.919439 0.051421
