Ver. 2.0
CustomSeparator  
auto_time double double double double double double double double double double #
0.329850 0.020084 0.056007 0.000000 577.898686 0.124479 0.177155 0.000089 0.000017 0.138753 0.184332
0.342643 0.020971 0.061677 0.000000 577.904382 0.107890 0.160143 0.000081 0.000018 0.131385 0.184242
0.355300 0.019560 0.066638 0.000000 577.899723 0.089338 0.145193 0.000105 0.000021 0.124485 0.184242
0.369356 0.020212 0.071273 0.000000 577.911298 0.070518 0.134485 0.000152 0.000020 0.119089 0.184049
0.382326 0.029264 0.074069 0.000000 577.910246 0.057049 0.122960 0.000182 0.000022 0.115218 0.184049
0.395172 0.032089 0.075744 0.000000 577.918929 0.044088 0.110123 0.000235 0.000019 0.112226 0.183859
0.407655 0.022335 0.076053 0.000000 577.923377 0.030739 0.097459 0.000280 0.000012 0.109684 0.183859
0.420258 0.022184 0.075751 0.000000 577.927931 0.019364 0.084251 0.000321 0.000007 0.107955 0.183760
0.433091 0.023676 0.074598 0.000000 577.928559 0.011618 0.069978 0.000331 0.000012 0.106995 0.183760
0.446018 0.020790 0.073354 0.000000 577.930982 0.005696 0.058006 0.000268 0.000023 0.106648 0.183822
0.459156 0.021974 0.073032 0.000000 577.939347 0.002219 0.047405 0.000221 0.000044 0.108593 0.183822
0.472069 0.020728 0.073885 0.000000 577.943589 0.000353 0.038525 0.000142 0.000057 0.111707 0.183796
0.485468 0.020672 0.075607 0.000000 577.950767 0.000522 0.032035 0.000092 0.000084 0.116478 0.183796
0.501535 0.020346 0.077377 0.000000 577.947893 0.003292 0.028071 0.000052 0.000097 0.121622 0.183908
0.517161 0.018243 0.078116 0.000000 577.974769 0.008788 0.025268 0.000053 0.000081 0.125001 0.183908
0.532006 0.018307 0.077239 0.000000 577.967892 0.018253 0.023742 0.000060 0.000067 0.127429 0.184066
0.549667 0.013606 0.076669 0.000000 577.986176 0.031098 0.022670 0.000066 0.000059 0.127558 0.184066
0.562917 0.014172 0.074958 0.000000 577.983708 0.046826 0.022099 0.000063 0.000065 0.125120 0.184168
0.575334 0.014199 0.073343 0.000000 578.005265 0.066230 0.021815 0.000116 0.000090 0.120329 0.184168
0.588183 0.013483 0.069890 0.000000 578.016066 0.082602 0.021517 0.000099 0.000093 0.112699 0.184111
0.600811 0.012928 0.066385 0.000000 578.023797 0.095609 0.022015 0.000086 0.000080 0.103458 0.184111
0.615429 0.014244 0.063536 0.000000 578.036820 0.103673 0.023007 0.000057 0.000071 0.092222 0.183861
0.630024 0.013493 0.062177 0.000000 578.044653 0.107566 0.025947 0.000040 0.000052 0.079839 0.183861
0.645938 0.014405 0.062567 0.000000 578.058859 0.110320 0.030122 0.000016 0.000044 0.068396 0.183611
0.659053 0.016098 0.063618 0.000000 578.070935 0.121415 0.034689 0.000028 0.000055 0.057891 0.183611
0.673238 0.015755 0.063763 0.000000 578.080024 0.125155 0.040864 0.000025 0.000050 0.049922 0.183360
0.686481 0.016445 0.062310 0.000000 578.098590 0.129112 0.047205 0.000034 0.000037 0.044668 0.183360
0.699847 0.018643 0.059696 0.000000 578.120245 0.133131 0.057538 0.000032 0.000029 0.042054 0.183168
0.716159 0.020882 0.057514 0.000000 578.142204 0.137269 0.072015 0.000045 0.000025 0.041853 0.183168
0.729149 0.021218 0.056038 0.000000 578.161212 0.136721 0.086853 0.000020 0.000007 0.042948 0.183080
0.743607 0.020223 0.054697 0.000000 578.185819 0.135488 0.106140 0.000011 0.000035 0.045510 0.183080
0.756547 0.029608 0.053698 0.000000 578.208830 0.134798 0.123908 0.000006 0.000076 0.049295 0.182959
0.770488 0.024547 0.052315 0.000000 578.223436 0.137068 0.140754 0.000014 0.000120 0.053447 0.182959
0.783354 0.025436 0.051754 0.000000 578.244795 0.138219 0.159096 0.000006 0.000156 0.059172 0.182939
0.795950 0.024496 0.051053 0.000000 578.265016 0.154377 0.176598 0.000019 0.000148 0.065870 0.182939
0.808674 0.023646 0.050409 0.000000 578.283086 0.189182 0.195282 0.000039 0.000152 0.073761 0.183008
0.821282 0.020866 0.048834 0.000000 578.300750 0.237270 0.216365 0.000044 0.000202 0.082048 0.183008
0.834040 0.020904 0.047035 0.000000 578.313636 0.287193 0.239533 0.000090 0.000230 0.090005 0.183096
0.847823 0.021216 0.045027 0.000000 578.323028 0.322705 0.262169 0.000132 0.000243 0.096639 0.183096
0.861893 0.020163 0.042173 0.000000 578.324971 0.362619 0.283798 0.000129 0.000245 0.100462 0.183033
0.876402 0.023307 0.039998 0.000000 578.317227 0.395146 0.300746 0.000087 0.000186 0.099615 0.183033
0.895173 0.026501 0.037929 0.000000 578.285329 0.422349 0.313940 0.000051 0.000090 0.094040 0.182798
0.909056 0.035126 0.035699 0.000000 578.247856 0.444227 0.321745 0.000030 0.000034 0.084981 0.182798
0.923138 0.061394 0.033445 0.000000 578.187440 0.462150 0.324554 0.000015 0.000041 0.072830 0.182408
0.936131 0.062926 0.032118 0.000000 578.093593 0.475688 0.319085 0.000007 0.000097 0.059713 0.182408
0.949927 0.100458 0.032130 0.000000 577.954261 0.509228 0.316947 0.000006 0.000172 0.046922 0.181965
0.967320 0.154685 0.034004 0.000000 577.773376 0.559598 0.308211 0.000005 0.000190 0.036616 0.181965
0.980583 0.246768 0.037206 0.000000 577.521239 0.635106 0.298154 0.000024 0.000167 0.028368 0.181693
0.993170 0.339225 0.043747 0.000000 577.240239 0.725592 0.293744 0.000022 0.000147 0.021589 0.181693
1.008966 0.521251 0.053582 0.000000 576.928318 0.854264 0.304761 0.000026 0.000135 0.015956 0.181653
1.026803 0.810152 0.066886 0.000000 576.593712 1.057357 0.350144 0.000048 0.000118 0.011193 0.181653
1.044220 0.974294 0.078730 0.000000 576.177797 1.426863 0.464060 0.000071 0.000182 0.007079 0.181243
1.058386 1.391544 0.098745 0.000000 575.668664 2.081367 0.697483 0.000093 0.000215 0.004123 0.181243
1.074433 1.670350 0.123602 0.000000 575.025854 3.200712 1.135293 0.000104 0.000221 0.002665 0.180978
1.090243 2.002164 0.146135 0.000000 574.323678 5.048357 1.913864 0.000122 0.000160 0.003316 0.180978
1.104427 2.241710 0.161756 0.000000 573.551759 8.073522 3.224643 0.000070 0.000118 0.005909 0.181325
1.120504 2.597367 0.166329 0.000000 572.650207 12.796501 5.341860 0.000059 0.000092 0.009217 0.181325
1.136605 2.959684 0.161563 0.000000 571.641936 19.652540 8.539574 0.000021 0.000119 0.011979 0.182051
1.154495 3.295214 0.149506 0.000000 570.578484 28.863903 13.092805 0.000035 0.000153 0.012463 0.182051
1.169704 3.833582 0.136494 0.000000 569.441352 40.371525 19.282441 0.000009 0.000189 0.010983 0.182699
1.185779 4.315321 0.125433 0.000000 568.158653 54.213356 27.326743 0.000011 0.000325 0.008186 0.182699
1.202051 4.672680 0.117826 0.000000 566.821835 69.819102 37.183747 0.000012 0.000442 0.005955 0.183515
1.218013 5.208411 0.112929 0.000000 565.427539 86.691803 48.899038 0.000013 0.000596 0.004147 0.183515
1.235939 5.356359 0.109857 0.000000 563.930293 104.071944 62.058378 0.000009 0.000680 0.002624 0.185668
1.253361 5.660106 0.111444 0.000000 562.341234 121.457040 76.716505 0.000005 0.000660 0.001282 0.185668
1.269144 5.891157 0.120904 0.000000 560.674288 138.490837 92.812289 0.000011 0.000510 0.000786 0.188325
1.285761 6.205951 0.125186 0.000000 558.938431 155.024114 110.029313 0.000036 0.000355 0.002096 0.188325
1.300478 6.612754 0.129858 0.000000 557.133314 171.092995 128.303215 0.000065 0.000199 0.006353 0.191544
1.316645 6.613889 0.135550 0.000000 555.278140 186.410844 147.492635 0.000133 0.000115 0.013105 0.191544
1.332955 6.833785 0.144951 0.000000 553.336621 200.636693 167.401903 0.000174 0.000081 0.020262 0.194421
1.349111 6.923118 0.156790 0.000000 551.301126 213.948447 187.718473 0.000199 0.000319 0.025289 0.194421
1.366238 6.793541 0.169059 0.000000 549.248706 226.520315 207.934074 0.000166 0.000236 0.027462 0.197934
1.382191 6.865027 0.181611 0.000000 547.118038 238.900331 227.425300 0.000177 0.000092 0.026669 0.197934
1.398665 6.801607 0.189827 0.000000 544.941748 250.745364 245.352699 0.000133 0.000691 0.024908 0.202323
1.414313 6.697184 0.187823 0.000000 542.762220 261.764808 260.897658 0.000118 0.001960 0.023771 0.202323
1.429576 6.736537 0.185511 0.000000 540.505530 272.109762 273.644661 0.000087 0.003638 0.022570 0.205365
1.443892 6.488556 0.181414 0.000000 538.238102 281.140731 283.171268 0.000057 0.004590 0.019658 0.205365
1.460064 6.459058 0.176273 0.000000 535.950961 288.671418 289.803374 0.000031 0.004601 0.015766 0.209392
1.477637 6.304658 0.167982 0.000000 533.599519 294.153752 291.290886 0.000015 0.003634 0.011805 0.209392
1.496074 6.066877 0.155411 0.000000 531.234225 297.519110 291.229471 0.000021 0.002178 0.008817 0.213625
1.515502 5.994558 0.139352 0.000000 528.888311 298.646662 290.474221 0.000031 0.000963 0.007975 0.213625
1.535102 5.694910 0.125762 0.000000 526.563618 297.953626 289.114265 0.000020 0.000327 0.009538 0.216671
1.553435 5.526578 0.115877 0.000000 524.231275 295.592004 287.702254 0.000033 0.000206 0.012544 0.216671
1.572951 5.594653 0.104560 0.000000 521.845635 291.748480 286.164135 0.000022 0.000198 0.015898 0.219129
1.591775 5.351706 0.094787 0.000000 519.423674 286.614760 284.881450 0.000030 0.000086 0.019337 0.219129
1.612437 5.191042 0.087136 0.000000 517.029907 280.616289 282.885825 0.000047 0.000023 0.023443 0.220952
1.632166 4.864985 0.080713 0.000000 514.657512 273.654517 280.012628 0.000107 0.000007 0.026176 0.220952
1.648953 4.603182 0.079280 0.000000 512.312564 266.256982 276.037850 0.000204 0.000048 0.027269 0.222864
1.667915 4.394233 0.075716 0.000000 509.973320 258.449052 270.504788 0.000288 0.000137 0.025048 0.222864
1.684771 4.002708 0.065987 0.000000 507.733721 250.433821 263.455048 0.000277 0.000249 0.021180 0.224516
1.702608 3.986195 0.055472 0.000000 505.505053 242.187906 255.354450 0.000172 0.000262 0.018234 0.224516
1.719958 4.035261 0.047171 0.000000 503.288874 233.807612 247.096203 0.000089 0.000249 0.018837 0.225779
1.738144 3.909333 0.040657 0.000000 501.085698 225.283309 240.295695 0.000022 0.000216 0.021782 0.225779
1.752738 3.607348 0.036643 0.000000 498.912735 216.205516 231.639486 0.000007 0.000133 0.024160 0.226632
1.768597 3.423413 0.037117 0.000000 496.805396 206.939176 222.365693 0.000030 0.000074 0.023736 0.226632
1.782919 3.094469 0.036501 0.000000 494.723858 197.525841 212.451977 0.000033 0.000059 0.020023 0.226780
1.795988 2.909029 0.037904 0.000000 492.688948 188.282194 202.073412 0.000045 0.000047 0.013461 0.226780
1.810071 2.707019 0.041339 0.000000 490.712167 179.218364 191.339184 0.000033 0.000057 0.007071 0.227819
1.822735 2.521984 0.041122 0.000000 488.843543 170.661392 180.429184 0.000029 0.000053 0.002728 0.227819
1.836117 2.423932 0.038659 0.000000 487.057586 162.368437 170.067274 0.000017 0.000028 0.000596 0.228174
1.849166 2.253950 0.034405 0.000000 485.339540 154.251295 159.921651 0.000021 0.000016 0.000099 0.228174
1.863390 2.044768 0.031847 0.000000 483.665810 145.962042 150.120643 0.000033 0.000005 0.000938 0.228497
1.877312 2.152042 0.026745 0.000000 482.037662 137.438927 140.600355 0.000049 0.000003 0.003655 0.228497
1.890958 1.931761 0.022879 0.000000 480.469208 128.464607 131.221034 0.000010 0.000018 0.008704 0.228744
1.904712 1.654973 0.021653 0.000000 478.987084 119.361291 122.060206 0.000004 0.000031 0.015057 0.228744
1.919569 1.396728 0.022638 0.000000 477.552648 110.378606 113.041761 0.000035 0.000016 0.020378 0.228816
1.934446 1.316668 0.025463 0.000000 476.185466 101.872275 104.384720 0.000087 0.000007 0.022152 0.228816
1.947800 1.194587 0.027600 0.000000 474.822336 94.048522 96.094622 0.000114 0.000005 0.021907 0.228864
1.961812 1.062011 0.027990 0.000000 473.564907 86.796763 88.446489 0.000081 0.000003 0.021504 0.228864
1.975137 1.019909 0.024481 0.000000 472.349102 80.205809 81.121825 0.000044 0.000010 0.021859 0.228788
1.988285 0.919326 0.019501 0.000000 471.194793 74.197919 74.014639 0.000028 0.000008 0.023028 0.228788
2.003157 0.878113 0.015190 0.000000 470.097755 68.667178 67.118756 0.000052 0.000041 0.025754 0.228818
2.016008 0.837576 0.014933 0.000000 469.048643 63.399771 60.335215 0.000071 0.000093 0.029116 0.228818
2.029394 0.762841 0.017797 0.000000 468.042631 58.357656 53.695360 0.000071 0.000185 0.031775 0.228802
2.044252 0.752034 0.024081 0.000000 467.096431 53.662214 47.341933 0.000048 0.000237 0.034944 0.228802
2.059442 0.660482 0.030998 0.000000 466.177939 49.259082 41.342443 0.000048 0.000302 0.038077 0.228403
2.074228 0.610152 0.037611 0.000000 465.278455 45.206631 35.850651 0.000033 0.000389 0.039355 0.228403
2.090128 0.544735 0.039828 0.000000 464.371383 41.608723 30.954180 0.000060 0.000389 0.038018 0.227755
2.106442 0.508966 0.039555 0.000000 463.530831 38.439723 26.764325 0.000088 0.000517 0.033159 0.227755
2.123389 0.471168 0.037602 0.000000 462.725806 35.688544 23.246121 0.000150 0.000673 0.025668 0.227119
2.139693 0.426146 0.035583 0.000000 461.932766 33.309866 20.363020 0.000220 0.000839 0.017879 0.227119
2.156109 0.397064 0.034154 0.000000 461.176174 31.309430 18.047034 0.000309 0.001056 0.011660 0.226641
2.173619 0.355962 0.032382 0.000000 460.430084 29.586766 16.098307 0.000364 0.001416 0.008141 0.226641
2.190213 0.361534 0.031938 0.000000 459.719204 28.024267 14.668373 0.000418 0.001593 0.007487 0.226475
2.206933 0.366791 0.030448 0.000000 459.009148 26.616316 13.553670 0.000321 0.001569 0.008224 0.226475
2.223948 0.331387 0.028732 0.000000 458.307734 25.456696 12.665707 0.000268 0.001310 0.008474 0.225625
2.241004 0.317685 0.026183 0.000000 457.633202 24.700169 11.956216 0.000147 0.000991 0.007840 0.225625
2.257733 0.323213 0.023003 0.000000 456.948778 24.489739 11.333162 0.000049 0.000643 0.006194 0.224826
2.275005 0.327911 0.019064 0.000000 456.286188 24.935596 10.760303 0.000012 0.000347 0.004633 0.224826
2.291497 0.322489 0.015659 0.000000 455.619518 25.926039 10.358788 0.000042 0.000145 0.003863 0.224228
2.308756 0.340206 0.012142 0.000000 454.963023 27.431675 9.733036 0.000084 0.000054 0.004879 0.224228
2.324426 0.284057 0.009333 0.000000 454.349135 29.350008 8.972598 0.000106 0.000059 0.007709 0.223821
2.342050 0.334888 0.007568 0.000000 453.643544 31.490831 8.260635 0.000112 0.000059 0.011817 0.223821
2.357369 0.325978 0.007084 0.000000 453.033264 33.595093 7.729322 0.000100 0.000027 0.017027 0.223672
2.372295 0.313055 0.007308 0.000000 452.472872 35.438314 7.370729 0.000085 0.000019 0.022491 0.223672
2.388374 0.386202 0.007987 0.000000 451.818591 36.784343 7.201117 0.000045 0.000008 0.027264 0.223089
2.402783 0.352447 0.008872 0.000000 451.242602 37.529079 7.130678 0.000034 0.000007 0.031635 0.223089
2.419815 0.364813 0.009434 0.000000 450.656016 37.751825 7.072155 0.000017 0.000013 0.034925 0.223204
2.435724 0.378831 0.009628 0.000000 450.099651 37.560579 7.116178 0.000020 0.000037 0.036844 0.223204
2.453289 0.413035 0.009249 0.000000 449.667407 37.183273 7.204817 0.000019 0.000064 0.037423 0.223146
2.467356 0.369808 0.008773 0.000000 449.126282 37.122177 7.272675 0.000055 0.000049 0.036576 0.223146
2.482941 0.433355 0.008498 0.000000 448.643562 36.889945 7.480062 0.000059 0.000016 0.034236 0.222939
2.497785 0.383382 0.008315 0.000000 448.145580 36.733461 7.704176 0.000047 0.000012 0.031177 0.222939
2.512393 0.364209 0.008250 0.000000 447.640714 36.880629 8.217939 0.000045 0.000031 0.026529 0.223071
2.527145 0.342763 0.008148 0.000000 447.126547 37.743180 9.077827 0.000042 0.000034 0.021904 0.223071
2.543984 0.331204 0.007956 0.000000 446.632971 38.794441 10.128993 0.000013 0.000026 0.017844 0.223027
2.560103 0.316316 0.007059 0.000000 446.173243 39.619737 11.252809 0.000018 0.000014 0.015407 0.223027
2.577301 0.302754 0.006234 0.000000 445.720925 39.926181 12.267474 0.000033 0.000029 0.014066 0.223129
2.593722 0.273586 0.005329 0.000000 445.265027 39.316347 13.099039 0.000014 0.000046 0.012558 0.223129
2.609147 0.284888 0.004772 0.000000 444.818182 38.379236 13.606118 0.000017 0.000079 0.010996 0.223138
2.623092 0.223993 0.004704 0.000000 444.450704 36.988761 13.762833 0.000025 0.000092 0.009569 0.223138
2.637025 0.219382 0.005165 0.000000 444.125037 35.110813 13.571944 0.000054 0.000095 0.009037 0.222908
2.654796 0.173142 0.006488 0.000000 443.790750 32.757532 12.529677 0.000085 0.000086 0.010189 0.222908
2.694240 0.170203 0.008170 0.000000 443.465000 30.066342 11.767651 0.000100 0.000086 0.013314 0.222960
2.715266 0.159158 0.009985 0.000000 443.160342 27.160608 11.121545 0.000076 0.000079 0.017574 0.222960
2.736113 0.149138 0.012329 0.000000 442.880832 24.091637 10.471533 0.000093 0.000070 0.020639 0.223178
2.757165 0.140237 0.014413 0.000000 442.626079 21.140990 9.960705 0.000096 0.000053 0.021181 0.223178
2.776305 0.144990 0.017514 0.000000 442.396064 18.265694 9.153394 0.000082 0.000032 0.020728 0.223362
2.794541 0.112766 0.021940 0.000000 442.160962 15.501738 8.520762 0.000037 0.000031 0.019088 0.223362
2.810759 0.107622 0.027685 0.000000 441.970873 13.053768 7.973904 0.000025 0.000023 0.018280 0.223336
2.828749 0.130322 0.034146 0.000000 441.807805 10.954607 7.468737 0.000007 0.000028 0.019034 0.223336
2.842644 0.099550 0.040950 0.000000 441.642456 9.206685 7.089371 0.000008 0.000040 0.021674 0.223606
2.855322 0.101709 0.047926 0.000000 441.483069 7.827007 6.649179 0.000007 0.000048 0.025574 0.223606
2.869470 0.125630 0.054085 0.000000 441.385520 6.483175 6.242425 0.000003 0.000060 0.030432 0.223591
2.882469 0.107661 0.058661 0.000000 441.253586 5.263989 5.897292 0.000011 0.000062 0.037471 0.223591
2.895575 0.090462 0.062218 0.000000 441.161130 4.161475 5.650483 0.000011 0.000042 0.046182 0.223575
2.908466 0.110445 0.063749 0.000000 441.099299 3.160973 5.701289 0.000018 0.000055 0.056222 0.223575
2.921561 0.101645 0.063823 0.000000 441.058222 2.282227 5.419963 0.000026 0.000041 0.066526 0.223281
2.934782 0.127907 0.063176 0.000000 441.001314 1.614356 5.245461 0.000034 0.000020 0.078274 0.223281
2.951740 0.105343 0.061979 0.000000 440.994974 1.114326 5.145747 0.000026 0.000013 0.092097 0.222761
2.966746 0.114269 0.060833 0.000000 441.002936 0.748530 5.150603 0.000019 0.000015 0.106252 0.222761
2.983760 0.111279 0.058929 0.000000 440.983432 0.546385 5.258668 0.000025 0.000051 0.120521 0.222075
3.000895 0.109492 0.057830 0.000000 440.980146 0.453403 5.302062 0.000037 0.000066 0.136258 0.222075
3.014771 0.110095 0.058882 0.000000 440.986329 0.436747 5.370815 0.000034 0.000031 0.154021 0.221399
3.027787 0.116348 0.062556 0.000000 440.975284 0.469500 5.466581 0.000018 0.000025 0.172447 0.221399
3.042204 0.161667 0.068062 0.000000 441.003194 0.532095 5.575017 0.000009 0.000025 0.191336 0.220860
3.054794 0.299927 0.073901 0.000000 441.027812 0.619507 5.699031 0.000011 0.000038 0.209339 0.220860
3.067554 0.107545 0.079826 0.000000 441.041272 0.709409 5.772903 0.000010 0.000040 0.224504 0.220189
3.080574 0.107611 0.084922 0.657144 441.060625 0.781880 5.824645 0.000009 0.000018 0.233639 0.220189
3.093835 0.530907 0.088694 0.659115 441.072944 0.824228 5.834388 0.000016 0.000021 0.240196 0.219255
3.106605 0.106114 0.091273 0.660606 441.115017 0.845439 5.741093 0.000006 0.000037 0.243478 0.219255
3.119560 0.088680 0.092123 0.662780 441.188772 0.852405 5.757821 0.000007 0.000041 0.250670 0.218308
3.132166 0.075389 0.091178 0.663673 441.214774 0.858127 5.653162 0.000014 0.000067 0.259711 0.218308
3.145427 0.069087 0.089715 0.664782 441.226494 0.858077 5.497919 0.000015 0.000089 0.271760 0.217801
3.158262 0.066919 0.088062 0.665066 441.263490 0.865656 5.286342 0.000019 0.000104 0.281716 0.217801
3.171577 0.062437 0.085063 0.665206 441.290188 0.863376 5.064915 0.000034 0.000098 0.282932 0.217340
3.185830 0.053148 0.080647 0.664703 441.315822 0.854564 4.798680 0.000027 0.000098 0.274005 0.217340
3.205008 0.051573 0.073606 0.663796 441.339254 0.853973 4.521061 0.000019 0.000085 0.255404 0.217167
3.225954 0.051381 0.066513 0.662388 441.374396 0.840178 4.208100 0.000028 0.000037 0.226199 0.217167
3.241190 0.049519 0.059413 0.659980 441.397681 0.821013 3.869768 0.000022 0.000011 0.189198 0.217094
3.258411 0.052914 0.052886 0.657780 441.416210 0.806217 3.580405 0.000033 0.000006 0.151659 0.217094
3.273192 0.044721 0.048452 0.656237 441.446446 0.796308 3.295182 0.000022 0.000013 0.119003 0.217075
3.287449 0.042730 0.045357 0.654075 441.465484 0.784566 3.014107 0.000019 0.000026 0.093374 0.217075
3.300963 0.060105 0.043423 0.651678 441.477110 0.773439 2.778998 0.000004 0.000045 0.076289 0.217020
3.313992 0.038944 0.041420 0.649988 441.487535 0.736244 2.531022 0.000012 0.000055 0.065708 0.217020
3.327355 0.058235 0.039653 0.648435 441.487134 0.679786 2.321763 0.000030 0.000048 0.058027 0.216899
3.340218 0.657651 0.037990 0.646967 441.517547 0.614541 2.129400 0.000028 0.000037 0.054626 0.216899
3.353157 0.062936 0.036706 0.644893 441.503476 0.532052 1.960827 0.000030 0.000031 0.054313 0.216879
3.366083 0.061156 0.034663 0.642985 441.497452 0.431933 1.794027 0.000012 0.000031 0.056975 0.216879
3.379507 0.031934 0.032990 0.641588 441.471177 0.335147 1.639211 0.000019 0.000009 0.059922 0.217030
3.392798 0.044670 0.030286 0.640077 441.460653 0.250669 1.495933 0.000026 0.000009 0.060716 0.217030
3.406200 0.146250 0.027769 0.638491 441.432410 0.176743 1.375269 0.000029 0.000014 0.058011 0.217094
3.419025 0.046811 0.025138 0.637167 441.397524 0.128094 1.277700 0.000017 0.000016 0.054340 0.217094
3.432993 0.061936 0.023206 0.635474 441.371004 0.104530 1.189058 0.000007 0.000025 0.049589 0.217173
3.446755 0.262928 0.021038 0.633833 441.321640 0.098298 1.102857 0.000002 0.000087 0.044203 0.217173
3.460423 0.038441 0.018653 0.632163 441.271185 0.111927 1.042638 0.000013 0.000158 0.038022 0.217185
3.473569 0.165350 0.016206 0.630525 441.222221 0.147366 0.991280 0.000035 0.000259 0.032412 0.217185
3.487040 0.037697 0.013720 0.628807 441.169347 0.202760 0.933853 0.000032 0.000417 0.027911 0.217209
3.500160 0.123549 0.012460 0.626819 441.128219 0.271212 0.895880 0.000054 0.000574 0.024094 0.217209
3.513828 0.176432 0.012367 0.625048 441.064968 0.347573 0.834100 0.000079 0.000655 0.020552 0.217236
3.526802 0.055352 0.011094 0.622914 440.994523 0.435802 0.759284 0.000106 0.000728 0.016895 0.217236
3.541107 0.054926 0.009145 0.620262 440.923228 0.521779 0.687871 0.000124 0.000752 0.013095 0.217196
3.555322 0.040539 0.007559 0.617313 440.833885 0.607130 0.645322 0.000120 0.000720 0.009519 0.217196
3.569303 0.093077 0.006325 0.614406 440.742495 0.701134 0.617426 0.000139 0.000697 0.006609 0.217345
3.581915 0.040286 0.005784 0.612430 440.649699 0.803936 0.604231 0.000114 0.000722 0.004531 0.217345
3.595014 0.039767 0.004836 0.611088 440.549802 0.909221 0.601139 0.000115 0.000653 0.003198 0.217363
3.608037 0.043218 0.003889 0.610518 440.460741 1.023357 0.606002 0.000125 0.000551 0.002798 0.217363
3.621055 0.053976 0.002827 0.609968 440.353337 1.145298 0.620860 0.000152 0.000472 0.003214 0.217178
3.634126 0.039947 0.002007 0.609521 440.245495 1.265126 0.637883 0.000161 0.000321 0.004014 0.217178
3.649448 0.132480 0.001809 0.608541 440.157994 1.402988 0.656710 0.000128 0.000223 0.004424 0.216901
3.666728 0.102865 0.002211 0.606968 440.047473 1.534284 0.678031 0.000119 0.000165 0.004225 0.216901
3.686256 0.056984 0.003044 0.606044 439.942704 1.662927 0.702349 0.000110 0.000128 0.003474 0.216539
3.703210 0.045641 0.003998 0.603702 439.831268 1.795883 0.730303 0.000143 0.000113 0.003053 0.216539
3.718189 0.042904 0.004944 0.600628 439.729679 1.941095 0.766748 0.000118 0.000159 0.003798 0.216094
3.735387 0.046385 0.005872 0.597351 439.671106 2.071193 0.811286 0.000144 0.000170 0.006102 0.216094
3.750479 0.061863 0.006485 0.594526 439.556790 2.212511 0.861481 0.000173 0.000219 0.009100 0.216041
3.764301 0.051598 0.006733 0.591602 439.448296 2.332606 0.884251 0.000179 0.000190 0.011337 0.216041
3.782315 0.036219 0.006620 0.587990 439.350705 2.415162 0.893600 0.000193 0.000156 0.012007 0.215906
3.799759 0.203246 0.005903 0.584757 439.285085 2.458702 0.895464 0.000200 0.000095 0.011363 0.215906
3.814913 0.082299 0.005195 0.581602 439.189863 2.476133 0.886323 0.000227 0.000059 0.010595 0.215901
3.830137 0.031067 0.004295 0.578912 439.107839 2.476701 0.875196 0.000254 0.000055 0.010344 0.215901
3.849037 0.029900 0.003687 0.576200 439.026724 2.450269 0.858624 0.000254 0.000076 0.010732 0.215563
