Ver. 2.0
CustomSeparator  
auto_time double double double double double double double double double double #
1.072399 0.162010 0.230831 0.000000 414.549236 1.643626 2.114633 0.073678 0.004224 0.080112 0.167362
1.088956 0.176140 0.250962 0.000000 414.477863 1.921772 2.167856 0.065114 0.008043 0.090772 0.167362
1.102692 0.180715 0.275419 0.000000 414.379563 2.185709 2.179898 0.060089 0.013868 0.102987 0.167411
1.117502 0.283174 0.301275 0.000000 414.289122 2.479436 2.143623 0.060384 0.019737 0.115704 0.167411
1.131762 0.192879 0.323855 0.000000 414.173969 2.721400 2.081845 0.065367 0.024599 0.126583 0.168067
1.146685 0.179796 0.348352 0.000000 414.110935 3.025554 1.983886 0.069675 0.032609 0.136202 0.168067
1.165074 0.193986 0.369446 0.000000 414.035839 3.409155 1.853737 0.071465 0.048042 0.143001 0.167859
1.180933 0.196419 0.392349 0.000000 413.923815 3.896289 1.717444 0.065058 0.074370 0.147429 0.167859
1.196375 0.226023 0.403695 0.000000 413.846704 4.306742 1.555749 0.063641 0.111408 0.148908 0.167339
1.212974 0.207106 0.416332 0.000000 413.800976 4.695488 1.378767 0.070487 0.145613 0.147426 0.167339
1.230211 0.200759 0.436222 0.000000 413.756622 5.088997 1.197445 0.086825 0.166209 0.142815 0.167387
1.243235 0.193284 0.464639 0.000000 413.730123 5.458257 1.017800 0.101845 0.171596 0.135812 0.167387
1.256327 0.198673 0.490635 0.000000 413.691592 5.792263 0.861111 0.104213 0.140516 0.127622 0.167311
1.269240 0.186618 0.522422 0.000000 413.635731 6.043160 0.733880 0.088299 0.094920 0.120396 0.167311
1.282050 0.183518 0.551521 0.000000 413.602336 6.226668 0.640904 0.058392 0.054042 0.112829 0.166980
1.295831 0.188613 0.588356 0.000000 413.573784 6.309453 0.588013 0.042415 0.030523 0.104818 0.166980
1.310086 0.185197 0.621590 0.000000 413.526067 6.306413 0.570119 0.032266 0.026235 0.098393 0.166500
1.322982 0.184780 0.643347 0.000000 413.515849 6.220349 0.579965 0.027739 0.028589 0.093142 0.166500
1.336937 0.187711 0.659277 0.000000 413.504169 6.148466 0.611241 0.025557 0.038012 0.090050 0.166351
1.350131 0.185019 0.650436 0.000000 413.468045 5.974241 0.670340 0.023051 0.037326 0.087508 0.166351
1.364296 0.199467 0.645012 0.000000 413.512050 5.827216 0.745543 0.018491 0.028607 0.086329 0.166445
1.377027 0.220925 0.616049 0.000000 413.508870 5.697719 0.837529 0.013868 0.020691 0.086311 0.166445
1.389611 0.188315 0.588549 0.000000 413.511116 5.563056 0.935564 0.008456 0.020628 0.087980 0.165247
1.402659 0.187324 0.552279 0.000000 413.533622 5.471657 1.045199 0.004145 0.028081 0.090898 0.165247
1.415714 0.180802 0.517385 0.000000 413.559513 5.376343 1.182772 0.003347 0.036415 0.095589 0.164839
1.431875 0.181738 0.488984 0.000000 413.595086 5.263743 1.341273 0.005864 0.037962 0.098787 0.164839
1.450672 0.195071 0.473158 0.000000 413.650258 5.144626 1.531485 0.010250 0.037720 0.101184 0.164480
1.468850 0.195630 0.454515 0.000000 413.683704 5.028877 1.768080 0.012945 0.034455 0.102758 0.164480
1.486321 0.179957 0.437445 0.000000 413.736379 4.879743 2.047518 0.014694 0.029580 0.104576 0.164036
1.499602 0.174557 0.408294 0.000000 413.784986 4.697612 2.358146 0.014118 0.024073 0.106952 0.164036
1.514987 0.169311 0.381542 0.000000 413.878480 4.459378 2.689999 0.012211 0.019654 0.108911 0.163299
1.528544 0.164327 0.359820 0.000000 413.946331 4.190552 3.006128 0.010308 0.017155 0.111837 0.163299
1.542007 0.156158 0.336680 0.000000 414.013525 3.928170 3.335047 0.009532 0.016263 0.115461 0.162920
1.556425 0.156962 0.321018 0.000000 414.075211 3.653597 3.646067 0.009786 0.012328 0.119511 0.162920
1.570434 0.154394 0.302162 0.000000 414.153848 3.329448 3.919766 0.009483 0.008015 0.123729 0.162634
1.584280 0.154241 0.292798 0.000000 414.213841 2.975200 4.121405 0.008151 0.004656 0.126424 0.162634
1.597192 0.154048 0.291857 0.000000 414.302419 2.630725 4.289057 0.006466 0.003393 0.128125 0.162217
1.610259 0.155406 0.302901 0.000000 414.376533 2.277460 4.391723 0.005493 0.004521 0.129965 0.162217
1.623856 0.159535 0.332009 0.000000 414.444349 1.967851 4.438743 0.005944 0.007425 0.130828 0.161619
1.637499 0.219035 0.335974 0.000000 414.523144 1.668129 4.431475 0.005759 0.010443 0.134912 0.161619
1.651956 0.158280 0.321174 0.000000 414.596821 1.389696 4.433048 0.005145 0.012444 0.145737 0.160998
1.666663 0.164338 0.290635 0.000000 414.676049 1.129110 4.362729 0.005388 0.012392 0.163005 0.160998
1.681268 0.169180 0.258225 0.000000 414.758909 0.910429 4.262785 0.005455 0.011103 0.187534 0.160529
1.696369 0.166264 0.230564 0.000000 414.842589 0.732571 4.134846 0.006334 0.008772 0.218440 0.160529
1.709358 0.168953 0.202304 0.000000 414.929620 0.576979 3.979402 0.006928 0.007179 0.257537 0.160221
1.722771 0.150160 0.181501 0.000000 414.964146 0.446979 3.796938 0.007488 0.006117 0.298714 0.160221
1.737338 0.159844 0.171348 0.000000 415.030620 0.335891 3.575808 0.007755 0.005536 0.340304 0.160482
1.750551 0.142832 0.171686 0.000000 415.104560 0.243748 3.350281 0.007499 0.005274 0.375878 0.160482
1.764272 0.151044 0.191259 0.000000 415.170689 0.185854 3.117391 0.007580 0.005476 0.409286 0.160253
1.777314 0.265473 0.225068 0.000000 415.215027 0.149248 2.930908 0.007345 0.005652 0.433887 0.160253
1.790430 0.126976 0.261767 0.000000 415.286512 0.128502 2.735127 0.007041 0.005736 0.451723 0.159785
1.803975 0.160317 0.290131 0.000000 415.372327 0.115125 2.533260 0.006484 0.005361 0.462636 0.159785
1.821737 0.137440 0.293739 0.000000 415.442077 0.108006 2.320905 0.005771 0.004598 0.467921 0.159439
1.838079 0.119755 0.302281 0.000000 415.500142 0.101015 2.114413 0.005888 0.003783 0.467055 0.159439
1.853277 0.137141 0.310392 0.000000 415.566495 0.104167 1.892075 0.006024 0.002986 0.461722 0.159345
1.870263 0.105862 0.310795 0.000000 415.620168 0.111629 1.679894 0.005838 0.002515 0.451491 0.159345
1.884708 0.101646 0.300251 0.000000 415.668298 0.128692 1.458768 0.006208 0.002290 0.443274 0.159212
1.898395 0.088096 0.289032 0.000000 415.706137 0.149962 1.237036 0.006326 0.002412 0.437163 0.159212
1.911925 0.091592 0.279695 0.000000 415.746384 0.174164 1.042118 0.006579 0.002363 0.429011 0.159141
1.924861 0.082723 0.275807 0.000000 415.777128 0.200205 0.874324 0.006869 0.002646 0.417472 0.159141
1.938316 0.073847 0.280289 0.000000 415.808656 0.220453 0.714251 0.007267 0.002751 0.402960 0.158868
1.950835 0.069000 0.285866 0.000000 415.836642 0.238689 0.578185 0.007160 0.002746 0.386935 0.158868
1.965222 0.065365 0.283963 0.000000 415.874229 0.254665 0.472894 0.006874 0.002677 0.366188 0.158878
1.978142 0.061673 0.282431 0.000000 415.872466 0.263418 0.378285 0.006898 0.002592 0.345251 0.158878
1.991729 0.053648 0.281239 0.000000 415.878960 0.269717 0.299575 0.006239 0.002526 0.321177 0.159396
2.005734 0.053090 0.274101 0.000000 415.885876 0.274712 0.234132 0.006039 0.002634 0.296976 0.159396
2.019643 0.056633 0.263577 0.000000 415.888972 0.281385 0.174711 0.005559 0.002597 0.273836 0.159651
2.033421 0.047021 0.249177 0.000000 415.888303 0.296117 0.122888 0.004912 0.002891 0.250833 0.159651
2.046992 0.055739 0.229863 0.000000 415.866072 0.300001 0.082039 0.004481 0.003009 0.229171 0.159863
2.060562 0.046184 0.209704 0.000000 415.848357 0.304158 0.051331 0.004137 0.003089 0.211215 0.159863
2.075321 0.054591 0.188791 0.000000 415.839824 0.309523 0.035731 0.003479 0.003256 0.194472 0.159814
2.089520 0.429476 0.173316 0.000000 415.837110 0.315399 0.037305 0.002842 0.003602 0.178776 0.159814
2.103124 0.041140 0.165005 0.000000 415.821312 0.319852 0.055783 0.002266 0.003793 0.165174 0.159326
2.117657 0.039075 0.164832 0.000000 415.796315 0.321325 0.084629 0.001631 0.003546 0.154285 0.159326
2.132724 0.047942 0.163996 0.000000 415.768568 0.322416 0.116559 0.001071 0.003633 0.145566 0.159215
2.146170 0.031397 0.166920 0.000000 415.738079 0.320729 0.149845 0.000780 0.003430 0.137823 0.159215
2.162876 0.029706 0.170303 0.000000 415.694749 0.314173 0.180131 0.000453 0.002908 0.131869 0.158895
2.176538 0.040589 0.174253 0.000000 415.681684 0.312740 0.206309 0.000358 0.002460 0.125913 0.158895
2.191101 0.026753 0.180183 0.000000 415.636818 0.314031 0.233971 0.000371 0.001916 0.122436 0.158713
2.204702 0.026139 0.183072 0.000000 415.599534 0.306441 0.268114 0.000190 0.001501 0.117241 0.158713
2.218300 0.021534 0.180285 0.000000 415.551208 0.300640 0.288288 0.000025 0.001109 0.112349 0.158256
2.231534 0.041026 0.174388 0.000000 415.500988 0.287133 0.298574 0.000121 0.000597 0.110848 0.158256
2.245807 0.020227 0.150730 0.000000 415.456836 0.277477 0.325666 0.000623 0.000467 0.105633 0.157878
2.258572 0.020521 0.161216 0.000000 415.405353 0.269883 0.358536 0.001788 0.000372 0.099320 0.157878
2.271967 0.023471 0.189741 0.000000 415.361345 0.256437 0.371001 0.003564 0.000356 0.093278 0.157755
2.285078 0.021541 0.227971 0.000000 415.312368 0.247354 0.385360 0.005648 0.000421 0.085641 0.157755
2.299428 0.016356 0.268228 0.000000 415.276369 0.235247 0.391037 0.006940 0.000528 0.076835 0.157552
2.312902 0.013304 0.292179 0.000000 415.240836 0.222088 0.401787 0.006846 0.000518 0.071219 0.157552
2.326728 0.009689 0.298695 0.000000 415.219847 0.209639 0.407257 0.005696 0.000560 0.064423 0.157502
2.340101 0.011577 0.280668 0.000000 415.197127 0.196925 0.402662 0.004085 0.000462 0.058968 0.157502
2.353542 0.008154 0.234850 0.000000 415.162097 0.189126 0.397505 0.002563 0.000314 0.053180 0.157274
2.366506 0.007826 0.176143 0.000000 415.136297 0.179345 0.378589 0.001602 0.000176 0.046118 0.157274
2.379994 0.006888 0.121057 0.000000 415.107822 0.169802 0.353406 0.001088 0.000198 0.037573 0.157399
2.392344 0.007026 0.085306 0.000000 415.093683 0.164108 0.322668 0.000880 0.000337 0.030789 0.157399
2.406424 0.005967 0.064302 0.000000 415.074309 0.158119 0.292128 0.001097 0.000544 0.024033 0.157429
2.420486 0.005935 0.054310 0.000000 415.066071 0.156628 0.256810 0.001768 0.000831 0.017845 0.157429
2.434228 0.006100 0.056816 0.000000 415.055513 0.156555 0.218491 0.002811 0.000814 0.013552 0.157289
2.448259 0.005452 0.055050 0.000000 415.048974 0.157541 0.180895 0.003640 0.000881 0.010312 0.157289
2.462638 0.063219 0.055850 0.000000 415.043112 0.156519 0.146077 0.004186 0.000871 0.008508 0.157459
2.479453 0.065974 0.055184 0.000000 415.053551 0.151342 0.111825 0.004230 0.000890 0.006728 0.157459
2.492916 0.006495 0.051799 0.000000 415.064811 0.148634 0.082406 0.003944 0.000775 0.006173 0.157683
2.505841 0.004884 0.048713 0.000000 415.069531 0.148834 0.056105 0.003579 0.000745 0.004733 0.157683
2.519916 0.061686 0.046067 0.000000 415.081134 0.147305 0.035859 0.003038 0.000660 0.004272 0.157962
2.533269 0.065688 0.044403 0.000000 415.113256 0.147558 0.019672 0.002446 0.000534 0.004195 0.157962
2.550692 0.005286 0.044803 0.000000 415.136621 0.150201 0.009779 0.001998 0.000273 0.004338 0.158243
2.564248 0.006621 0.043650 0.000000 415.149871 0.152642 0.004867 0.001748 0.000108 0.004349 0.158243
2.578416 0.007699 0.042140 0.000000 415.187587 0.150891 0.007644 0.001478 0.000072 0.004259 0.158392
2.591654 0.005928 0.039138 0.000000 415.199425 0.144487 0.010263 0.001116 0.000052 0.004706 0.158392
2.605285 0.009543 0.036913 0.000000 415.234305 0.135432 0.023357 0.000910 0.000110 0.004922 0.158447
2.618520 0.007607 0.033488 0.000000 415.260924 0.122642 0.038873 0.000669 0.000189 0.004878 0.158447
2.631784 0.006462 0.029670 0.000000 415.295246 0.107472 0.056486 0.000413 0.000236 0.004604 0.158552
2.645214 0.007597 0.025511 0.000000 415.339950 0.095403 0.075943 0.000301 0.000281 0.004556 0.158552
2.658167 0.011188 0.022987 0.000000 415.381529 0.087159 0.096807 0.000181 0.000383 0.005000 0.158545
2.672128 0.007464 0.022034 0.000000 415.432137 0.084151 0.116023 0.000163 0.000451 0.005665 0.158545
2.685452 0.005974 0.022116 0.000000 415.477062 0.083918 0.137123 0.000212 0.000644 0.005980 0.158184
2.699054 0.007573 0.022708 0.000000 415.534094 0.083843 0.162029 0.000237 0.000629 0.006386 0.158184
2.712372 0.007074 0.022650 0.000000 415.603243 0.087814 0.194225 0.000368 0.000612 0.005869 0.158135
2.725804 0.007475 0.021499 0.000000 415.663908 0.086091 0.234282 0.000534 0.000401 0.005204 0.158135
2.739202 0.007316 0.019392 0.000000 415.710910 0.080084 0.280216 0.000620 0.000322 0.004726 0.157873
2.751927 0.006977 0.016525 0.000000 415.796606 0.073918 0.321789 0.000615 0.000225 0.004479 0.157873
2.766485 0.006698 0.013982 0.000000 415.885112 0.069044 0.343261 0.000554 0.000138 0.004186 0.157869
2.780182 0.006766 0.011990 0.176500 415.951332 0.059523 0.391130 0.000543 0.000183 0.003839 0.157869
2.794372 0.005970 0.011343 0.174550 415.993204 0.049546 0.388295 0.000451 0.000435 0.003548 0.158678
2.807927 0.005380 0.012150 0.173826 416.062821 0.043023 0.396416 0.000556 0.000661 0.003156 0.158678
2.821981 0.005050 0.013957 0.175570 416.101589 0.038440 0.390860 0.000615 0.000679 0.002732 0.158658
2.837486 0.004285 0.016216 0.175689 416.152729 0.036002 0.373269 0.000568 0.000607 0.002252 0.158658
2.852122 0.004838 0.017526 0.177932 416.211095 0.035541 0.348934 0.000578 0.000441 0.001772 0.158622
2.869344 0.004720 0.017780 0.180953 416.265076 0.034372 0.327533 0.000520 0.000385 0.001229 0.158622
2.885526 0.004483 0.016769 0.185674 416.313114 0.033688 0.309373 0.000401 0.000302 0.000850 0.158635
2.899377 0.003694 0.014422 0.190976 416.361483 0.030199 0.291688 0.000294 0.000296 0.000593 0.158635
2.914124 0.005930 0.011922 0.197719 416.418151 0.029813 0.270539 0.000265 0.000340 0.000500 0.158531
2.927479 0.003024 0.009307 0.205633 416.457485 0.031386 0.230907 0.000289 0.000260 0.000464 0.158531
2.940109 0.002819 0.007393 0.214892 416.504166 0.031050 0.221578 0.000341 0.000265 0.000442 0.158503
2.952693 0.002822 0.006189 0.224574 416.533245 0.030514 0.238826 0.000481 0.000376 0.000434 0.158503
2.965635 0.003015 0.005906 0.236749 416.527185 0.029844 0.238273 0.000663 0.000486 0.000456 0.158458
2.979052 0.003115 0.006081 0.249256 416.559327 0.028758 0.219118 0.000834 0.000578 0.000497 0.158458
2.992714 0.002871 0.005971 0.262667 416.589926 0.026645 0.186200 0.000923 0.000429 0.000483 0.157582
3.005909 0.003065 0.005929 0.276674 416.610664 0.024112 0.145635 0.000758 0.000277 0.000428 0.157582
3.018741 0.003820 0.005964 0.291526 416.624775 0.021524 0.104820 0.000643 0.000139 0.000371 0.157506
3.031789 0.004538 0.005803 0.305523 416.634805 0.020713 0.071406 0.000628 0.000061 0.000319 0.157506
3.045490 0.005874 0.005586 0.320707 416.646692 0.018549 0.048006 0.000551 0.000047 0.000346 0.157505
3.059053 0.006621 0.005146 0.335614 416.637691 0.016659 0.035098 0.000500 0.000058 0.000424 0.157505
3.074002 0.007170 0.005069 0.351345 416.642346 0.013253 0.033695 0.000419 0.000078 0.000628 0.157683
3.086996 0.007110 0.005962 0.367630 416.637004 0.008525 0.042010 0.000324 0.000073 0.000757 0.157683
3.100366 0.007215 0.008188 0.383263 416.631881 0.003867 0.057141 0.000263 0.000042 0.000966 0.158113
3.116805 0.007886 0.012757 0.399687 416.631011 0.003793 0.078313 0.000222 0.000089 0.001127 0.158113
3.130893 0.006736 0.019252 0.416547 416.630062 0.009836 0.093856 0.000114 0.000150 0.001384 0.158547
3.146218 0.006452 0.026669 0.434059 416.623260 0.025062 0.102498 0.000114 0.000214 0.001878 0.158547
3.163825 0.006477 0.030580 0.452445 416.623722 0.045310 0.117087 0.000159 0.000338 0.002391 0.158943
3.181873 0.010693 0.030718 0.470951 416.635209 0.056753 0.130584 0.000248 0.000374 0.002955 0.158943
3.198051 0.007020 0.023237 0.490667 416.642726 0.063976 0.147221 0.000348 0.000464 0.003702 0.159033
3.211381 0.009420 0.017818 0.510376 416.659244 0.063101 0.165952 0.000415 0.000605 0.004240 0.159033
3.224661 0.012795 0.014385 0.530426 416.658306 0.050634 0.188373 0.000476 0.000602 0.004878 0.159176
3.238671 0.011006 0.017879 0.550563 416.672961 0.037590 0.208784 0.000501 0.000691 0.006008 0.159176
3.251935 0.012765 0.018614 0.570313 416.684450 0.020859 0.232919 0.000466 0.000680 0.007812 0.159145
3.265091 0.014413 0.016196 0.588716 416.691626 0.009061 0.256135 0.000375 0.000585 0.010449 0.159145
3.278167 0.013273 0.010948 0.606542 416.698955 0.002998 0.268512 0.000288 0.000328 0.014016 0.159494
3.290692 0.013408 0.006704 0.623734 416.698332 0.004928 0.288929 0.000146 0.000168 0.018598 0.159494
3.303874 0.012004 0.002999 0.639083 416.703604 0.013787 0.311721 0.000115 0.000067 0.023730 0.159640
3.317119 0.015607 0.001776 0.653719 416.696459 0.029860 0.336865 0.000106 0.000119 0.029079 0.159640
3.330657 0.009345 0.003359 0.667338 416.705773 0.046262 0.364510 0.000033 0.000263 0.034288 0.159958
3.343262 0.009413 0.006561 0.680393 416.697745 0.065994 0.384013 0.000052 0.000534 0.038853 0.159958
3.357557 0.009428 0.009080 0.691811 416.688197 0.078898 0.392441 0.000052 0.000786 0.042108 0.160447
3.371152 0.010178 0.009569 0.702938 416.672434 0.083240 0.400411 0.000077 0.000838 0.042677 0.160447
3.385278 0.008100 0.010084 0.712571 416.662382 0.085877 0.404054 0.000117 0.000535 0.041192 0.161531
3.400064 0.008628 0.011017 0.722207 416.646249 0.078821 0.398777 0.000226 0.000276 0.038096 0.161531
3.416822 0.007901 0.011907 0.730367 416.624018 0.067662 0.388396 0.000313 0.000139 0.033611 0.162016
3.430472 0.008932 0.012736 0.736969 416.598743 0.055462 0.378724 0.000332 0.000106 0.028784 0.162016
3.444288 0.008671 0.014464 0.743629 416.577718 0.039093 0.366241 0.000276 0.000157 0.024534 0.162133
3.456825 0.013033 0.016754 0.750445 416.546333 0.026863 0.355972 0.000240 0.000191 0.021843 0.162133
3.470186 0.008240 0.023789 0.756801 416.514825 0.019140 0.355905 0.000161 0.000270 0.020508 0.161930
3.483927 0.008246 0.023694 0.763285 416.497076 0.012826 0.340257 0.000173 0.000307 0.020205 0.161930
3.498022 0.008697 0.020674 0.770675 416.482892 0.009141 0.321354 0.000269 0.000270 0.020566 0.161894
3.510725 0.008422 0.021403 0.778207 416.453571 0.005068 0.297776 0.000497 0.000244 0.021418 0.161894
3.525036 0.008146 0.029953 0.785348 416.433107 0.003218 0.269835 0.000822 0.000270 0.022454 0.161628
