0.011	0.007	0.242	0.000
0.012	0.007	0.257	0.000
0.011	0.009	0.272	0.000
0.009	0.012	0.287	0.000
0.007	0.014	0.302	0.000
0.006	0.013	0.319	0.000
0.006	0.009	0.338	0.000
0.005	0.005	0.360	0.000
0.004	0.003	0.385	0.000
0.004	0.004	0.412	0.000
0.004	0.005	0.442	0.000
0.005	0.006	0.472	0.000
0.005	0.006	0.503	0.000
0.004	0.008	0.533	0.000
0.005	0.013	0.560	0.000
0.005	0.021	0.586	0.000
0.006	0.028	0.611	0.000
0.007	0.032	0.635	0.000
0.007	0.032	0.660	0.000
0.008	0.031	0.683	0.000
0.010	0.032	0.705	0.000
0.013	0.034	0.725	0.000
0.013	0.037	0.744	0.000
0.011	0.039	0.763	0.000
0.010	0.039	0.781	0.000
0.011	0.039	0.798	0.000
0.013	0.038	0.813	0.000
0.017	0.037	0.827	0.000
0.020	0.034	0.839	0.000
0.024	0.030	0.849	0.000
0.030	0.028	0.857	0.000
0.038	0.026	0.863	0.000
0.048	0.024	0.865	0.000
0.059	0.021	0.864	0.000
0.067	0.018	0.862	0.000
0.069	0.015	0.859	0.000
0.070	0.015	0.857	0.000
0.072	0.017	0.855	0.000
0.077	0.022	0.853	0.000
0.086	0.031	0.851	0.000
0.092	0.049	0.850	0.000
0.096	0.079	0.850	0.000
0.101	0.123	0.852	0.000
0.112	0.180	0.854	0.000
0.127	0.242	0.855	0.001
0.140	0.297	0.854	0.001
0.153	0.342	0.852	0.001
0.166	0.377	0.848	0.001
0.181	0.411	0.841	0.001
0.196	0.449	0.833	0.001
0.209	0.489	0.823	0.001
0.218	0.525	0.813	0.001
0.227	0.558	0.803	0.001
0.232	0.594	0.794	0.001
0.229	0.638	0.785	0.001
0.218	0.688	0.777	0.001
0.205	0.735	0.770	0.001
0.195	0.768	0.764	0.001
0.192	0.781	0.761	0.001
0.193	0.780	0.759	0.001
0.194	0.775	0.758	0.001
0.196	0.777	0.760	0.001
0.201	0.785	0.764	0.001
0.209	0.792	0.770	0.001
0.217	0.792	0.777	0.001
0.224	0.785	0.784	0.001
0.227	0.781	0.791	0.001
0.230	0.789	0.797	0.001
0.235	0.811	0.804	0.001
0.247	0.836	0.811	0.001
0.262	0.848	0.818	0.001
0.274	0.833	0.825	0.001
0.282	0.793	0.831	0.001
0.291	0.738	0.836	0.001
0.300	0.681	0.841	0.001
0.312	0.623	0.846	0.001
0.322	0.561	0.851	0.001
0.327	0.499	0.854	0.001
0.324	0.447	0.858	0.001
0.315	0.415	0.861	0.001
0.307	0.402	0.864	0.001
0.302	0.401	0.867	0.001
0.300	0.405	0.872	0.001
0.293	0.413	0.877	0.001
0.280	0.429	0.882	0.001
0.267	0.449	0.886	0.001
0.261	0.474	0.889	0.001
0.263	0.511	0.891	0.001
0.268	0.562	0.893	0.001
0.270	0.622	0.895	0.001
0.267	0.670	0.897	0.001
0.261	0.690	0.898	0.001
0.256	0.685	0.900	0.001
0.254	0.672	0.903	0.001
0.256	0.659	0.906	0.001
0.260	0.644	0.909	0.001
0.267	0.624	0.911	0.001
0.275	0.605	0.913	0.001
0.282	0.594	0.915	0.001
0.285	0.585	0.917	0.001
0.286	0.561	0.919	0.001
0.286	0.520	0.921	0.001
0.286	0.475	0.924	0.001
0.282	0.448	0.927	0.001
0.277	0.443	0.930	0.001
0.280	0.450	0.932	0.001
0.288	0.455	0.934	0.001
0.295	0.454	0.935	0.001
0.297	0.452	0.936	0.001
0.294	0.448	0.937	0.001
0.292	0.439	0.937	0.001
0.292	0.415	0.938	0.001
0.290	0.376	0.938	0.001
0.284	0.332	0.939	0.001
0.272	0.295	0.939	0.001
0.258	0.273	0.940	0.001
0.252	0.267	0.941	0.001
0.257	0.270	0.942	0.001
0.268	0.267	0.943	0.001
0.285	0.252	0.944	0.001
0.298	0.231	0.944	0.001
0.306	0.220	0.945	0.001
0.310	0.227	0.946	0.001
0.316	0.246	0.946	0.001
0.316	0.262	0.947	0.001
0.311	0.268	0.948	0.001
0.307	0.267	0.948	0.001
0.308	0.266	0.949	0.001
0.309	0.266	0.950	0.001
0.305	0.263	0.951	0.001
0.298	0.253	0.952	0.001
0.291	0.241	0.953	0.001
0.294	0.235	0.954	0.001
0.304	0.240	0.955	0.001
0.311	0.255	0.956	0.001
0.308	0.277	0.957	0.001
0.299	0.305	0.957	0.001
0.292	0.342	0.958	0.001
0.293	0.391	0.959	0.001
0.292	0.444	0.960	0.001
0.284	0.495	0.962	0.001
0.269	0.549	0.964	0.001
0.251	0.604	0.965	0.001
0.234	0.649	0.967	0.001
0.220	0.666	0.969	0.001
0.207	0.656	0.970	0.001
0.196	0.646	0.971	0.001
0.190	0.655	0.972	0.001
0.186	0.680	0.972	0.001
0.182	0.697	0.972	0.001
0.177	0.690	0.972	0.001
0.171	0.664	0.973	0.001
0.164	0.637	0.973	0.001
0.156	0.618	0.973	0.001
0.151	0.601	0.973	0.001
0.153	0.580	0.972	0.001
0.155	0.555	0.972	0.001
0.151	0.531	0.972	0.001
0.142	0.510	0.972	0.001
0.136	0.488	0.972	0.001
0.132	0.466	0.972	0.001
0.132	0.449	0.972	0.001
0.132	0.446	0.972	0.001
0.135	0.453	0.972	0.001
0.132	0.457	0.972	0.001
0.123	0.449	0.972	0.001
0.123	0.433	0.972	0.001
0.129	0.414	0.972	0.001
0.142	0.396	0.972	0.001
0.166	0.380	0.971	0.001
0.188	0.370	0.971	0.001
0.195	0.371	0.971	0.001
0.187	0.381	0.971	0.001
0.177	0.392	0.971	0.001
0.172	0.398	0.971	0.001
0.174	0.406	0.970	0.001
0.175	0.417	0.970	0.001
0.170	0.422	0.970	0.001
0.159	0.410	0.970	0.001
0.144	0.381	0.970	0.001
0.130	0.351	0.970	0.001
0.118	0.334	0.970	0.001
0.108	0.328	0.970	0.001
0.106	0.317	0.970	0.001
0.110	0.298	0.970	0.001
0.113	0.285	0.970	0.001
0.112	0.289	0.970	0.001
0.107	0.308	0.970	0.001
0.104	0.324	0.970	0.001
0.104	0.323	0.970	0.001
0.107	0.311	0.970	0.001
0.108	0.303	0.970	0.001
0.106	0.308	0.970	0.001
0.105	0.315	0.970	0.001
0.105	0.311	0.970	0.001
0.105	0.289	0.970	0.001
0.105	0.257	0.970	0.001
0.111	0.224	0.970	0.001
0.120	0.195	0.970	0.001
0.130	0.171	0.970	0.001
0.136	0.155	0.970	0.001
0.136	0.145	0.969	0.001
0.131	0.142	0.969	0.001
0.125	0.142	0.969	0.001
0.121	0.147	0.969	0.001
0.118	0.165	0.970	0.001
0.115	0.195	0.970	0.001
0.114	0.233	0.970	0.001
0.114	0.269	0.971	0.001
0.114	0.294	0.972	0.001
0.114	0.314	0.973	0.001
0.114	0.332	0.973	0.001
0.114	0.343	0.974	0.001
0.114	0.340	0.975	0.001
0.111	0.314	0.975	0.001
0.107	0.272	0.975	0.001
0.107	0.229	0.976	0.001
0.108	0.198	0.976	0.001
0.111	0.178	0.975	0.001
0.106	0.159	0.975	0.001
0.094	0.133	0.975	0.001
0.080	0.104	0.975	0.001
0.074	0.085	0.975	0.001
0.079	0.083	0.975	0.001
0.086	0.091	0.975	0.001
0.089	0.095	0.975	0.000
0.087	0.089	0.975	0.000
0.086	0.080	0.975	0.000
0.087	0.077	0.975	0.000
0.093	0.080	0.975	0.000
0.101	0.085	0.975	0.000
0.105	0.088	0.975	0.000
0.104	0.094	0.975	0.000
0.103	0.105	0.975	0.000
0.104	0.117	0.976	0.000
0.106	0.117	0.976	0.000
0.105	0.101	0.977	0.000
0.098	0.076	0.977	0.000
0.086	0.057	0.977	0.000
0.075	0.053	0.978	0.000
0.068	0.061	0.978	0.000
0.062	0.072	0.978	0.000
0.055	0.078	0.978	0.000
0.051	0.083	0.978	0.000
0.049	0.091	0.978	0.000
0.050	0.102	0.977	0.000
0.052	0.106	0.977	0.000
0.053	0.097	0.977	0.000
0.056	0.084	0.977	0.000
0.061	0.078	0.977	0.000
0.066	0.084	0.977	0.000
0.068	0.092	0.977	0.000
0.065	0.093	0.976	0.000
0.064	0.086	0.976	0.000
0.065	0.082	0.976	0.000
0.069	0.086	0.975	0.000
0.077	0.091	0.975	0.000
0.089	0.086	0.975	0.000
0.101	0.071	0.975	0.000
0.109	0.057	0.975	0.000
0.111	0.056	0.974	0.000
0.112	0.068	0.974	0.000
0.114	0.088	0.973	0.000
0.121	0.107	0.973	0.000
0.129	0.123	0.974	0.000
0.143	0.138	0.974	0.001
0.161	0.155	0.974	0.001
0.181	0.175	0.974	0.001
0.198	0.195	0.974	0.001
0.216	0.206	0.974	0.001
0.231	0.208	0.974	0.001
0.249	0.205	0.973	0.001
0.262	0.205	0.973	0.001
0.268	0.211	0.972	0.001
0.267	0.217	0.971	0.001
0.265	0.215	0.970	0.001
0.261	0.207	0.969	0.001
0.256	0.202	0.967	0.001
0.242	0.208	0.965	0.001
0.221	0.227	0.963	0.001
0.197	0.250	0.961	0.001
0.170	0.267	0.959	0.001
0.146	0.270	0.957	0.001
0.127	0.257	0.955	0.001
0.117	0.226	0.953	0.001
0.125	0.184	0.952	0.001
0.141	0.141	0.952	0.001
0.154	0.109	0.952	0.001
0.164	0.093	0.951	0.001
0.177	0.095	0.951	0.001
0.199	0.113	0.950	0.001
0.209	0.140	0.949	0.001
0.202	0.169	0.948	0.001
0.181	0.194	0.946	0.001
0.156	0.211	0.945	0.001
0.138	0.222	0.943	0.001
0.129	0.231	0.942	0.001
0.123	0.241	0.939	0.001
0.114	0.255	0.936	0.001
0.104	0.269	0.933	0.001
0.095	0.274	0.930	0.001
0.088	0.266	0.926	0.001
0.086	0.259	0.922	0.001
0.094	0.268	0.915	0.001
0.102	0.296	0.907	0.001
0.101	0.320	0.897	0.001
0.092	0.319	0.886	0.001
0.082	0.299	0.874	0.001
0.080	0.285	0.862	0.001
0.084	0.289	0.850	0.001
0.087	0.298	0.841	0.001
0.088	0.291	0.833	0.001
0.092	0.271	0.826	0.001
0.104	0.254	0.819	0.001
0.116	0.254	0.813	0.001
0.119	0.256	0.807	0.001
0.108	0.238	0.801	0.001
0.099	0.195	0.796	0.001
0.097	0.149	0.790	0.001
0.093	0.118	0.785	0.001
0.081	0.103	0.780	0.001
0.066	0.089	0.775	0.001
0.060	0.070	0.772	0.001
0.072	0.052	0.771	0.000
0.098	0.053	0.770	0.000
0.131	0.074	0.771	0.000
0.161	0.104	0.772	0.000
0.185	0.130	0.773	0.000
0.204	0.148	0.774	0.000
0.219	0.164	0.775	0.001
0.223	0.183	0.776	0.001
0.215	0.197	0.778	0.001
0.200	0.198	0.779	0.001
0.181	0.188	0.780	0.001
0.168	0.176	0.780	0.001
0.169	0.166	0.780	0.001
0.178	0.160	0.780	0.001
0.185	0.160	0.779	0.001
0.176	0.168	0.779	0.001
0.152	0.187	0.778	0.001
0.126	0.208	0.778	0.001
0.114	0.225	0.778	0.001
0.116	0.230	0.779	0.001
0.120	0.222	0.779	0.001
0.115	0.202	0.780	0.001
0.101	0.180	0.781	0.001
0.087	0.168	0.783	0.001
0.080	0.169	0.784	0.001
0.078	0.178	0.786	0.001
0.077	0.184	0.789	0.001
0.072	0.179	0.792	0.001
0.066	0.162	0.794	0.001
0.060	0.142	0.797	0.001
0.056	0.125	0.799	0.001
0.054	0.113	0.802	0.001
0.053	0.101	0.803	0.001
0.055	0.088	0.805	0.001
0.058	0.075	0.806	0.000
0.059	0.066	0.808	0.000
0.058	0.063	0.810	0.000
0.058	0.065	0.813	0.000
0.066	0.068	0.815	0.000
0.081	0.071	0.816	0.000
0.096	0.074	0.817	0.000
0.102	0.076	0.818	0.000
0.100	0.079	0.820	0.000
0.099	0.083	0.821	0.000
0.105	0.090	0.823	0.000
0.119	0.101	0.825	0.000
0.136	0.116	0.828	0.000
0.148	0.132	0.830	0.001
0.157	0.148	0.831	0.001
0.166	0.164	0.832	0.001
0.182	0.183	0.833	0.001
0.201	0.211	0.834	0.001
0.223	0.252	0.835	0.001
0.244	0.305	0.835	0.001
0.260	0.358	0.836	0.001
0.269	0.394	0.837	0.001
0.267	0.403	0.837	0.001
0.256	0.390	0.838	0.001
0.241	0.372	0.839	0.001
0.247	0.365	0.840	0.001
0.267	0.375	0.841	0.001
0.286	0.404	0.842	0.001
0.301	0.448	0.843	0.001
0.321	0.497	0.844	0.001
0.357	0.534	0.846	0.001
0.400	0.548	0.848	0.001
0.427	0.540	0.852	0.001
0.435	0.527	0.856	0.001
0.443	0.521	0.859	0.001
0.466	0.526	0.861	0.001
0.493	0.534	0.863	0.001
0.502	0.542	0.865	0.001
0.485	0.553	0.866	0.001
0.463	0.569	0.867	0.001
0.456	0.573	0.867	0.001
0.459	0.537	0.868	0.001
0.458	0.473	0.870	0.001
0.446	0.418	0.872	0.001
0.401	0.396	0.874	0.001
0.328	0.396	0.876	0.001
0.252	0.379	0.879	0.001
0.203	0.332	0.882	0.001
0.193	0.284	0.887	0.001
0.224	0.269	0.894	0.001
0.282	0.291	0.900	0.001
0.359	0.325	0.908	0.001
0.450	0.346	0.914	0.001
0.554	0.352	0.918	0.001
0.637	0.356	0.922	0.001
0.679	0.359	0.925	0.001
0.692	0.344	0.927	0.001
0.729	0.307	0.928	0.001
0.774	0.263	0.929	0.001
0.783	0.238	0.929	0.001
0.735	0.243	0.929	0.001
0.648	0.274	0.929	0.001
0.587	0.318	0.929	0.001
0.589	0.368	0.930	0.001
0.645	0.421	0.931	0.001
0.709	0.463	0.932	0.001
0.745	0.477	0.933	0.001
0.755	0.446	0.934	0.001
0.742	0.373	0.934	0.001
0.703	0.281	0.935	0.001
0.640	0.205	0.936	0.001
0.573	0.166	0.938	0.001
0.522	0.163	0.939	0.001
0.500	0.179	0.939	0.001
0.500	0.199	0.938	0.001
0.504	0.221	0.937	0.001
0.503	0.254	0.936	0.001
0.503	0.312	0.935	0.001
0.520	0.406	0.934	0.001
0.578	0.536	0.933	0.001
0.684	0.686	0.931	0.001
0.837	0.832	0.928	0.001
1.025	0.957	0.925	0.001
1.208	1.075	0.919	0.001
1.358	1.210	0.914	0.002
1.471	1.387	0.908	0.002
1.555	1.610	0.903	0.002
1.629	1.878	0.898	0.002
1.690	2.188	0.894	0.002
1.717	2.532	0.891	0.002
1.708	2.904	0.887	0.002
1.702	3.282	0.885	0.002
1.744	3.621	0.882	0.003
1.825	3.857	0.880	0.003
1.866	3.957	0.879	0.003
1.822	3.948	0.877	0.003
1.748	3.917	0.875	0.003
1.772	3.923	0.873	0.003
1.965	3.955	0.870	0.003
2.283	3.966	0.867	0.003
2.631	3.961	0.864	0.003
2.932	3.966	0.862	0.003
3.170	4.011	0.862	0.003
3.349	4.069	0.863	0.003
3.465	4.123	0.864	0.003
3.504	4.223	0.865	0.003
3.600	4.468	0.866	0.003
3.905	4.888	0.868	0.003
4.516	5.422	0.870	0.003
5.285	5.972	0.871	0.004
6.023	6.542	0.873	0.004
6.660	7.232	0.875	0.004
7.389	8.162	0.876	0.004
8.542	9.314	0.878	0.004
10.460	10.569	0.880	0.005
13.200	11.788	0.882	0.005
16.738	12.899	0.884	0.005
21.323	13.783	0.886	0.005
27.405	14.411	0.888	0.005
35.118	15.033	0.891	0.006
44.123	16.378	0.893	0.006
54.283	19.213	0.895	0.006
64.665	22.614	0.897	0.007
74.399	25.633	0.898	0.007
84.221	29.604	0.899	0.008
94.360	37.851	0.898	0.008
104.196	51.711	0.898	0.009
112.838	66.451	0.898	0.010
119.463	74.565	0.899	0.011
123.330	75.241	0.900	0.012
124.324	74.707	0.900	0.012
122.686	79.846	0.900	0.013
118.789	92.056	0.900	0.014
114.063	107.860	0.901	0.015
111.641	124.190	0.902	0.016
112.641	142.224	0.904	0.017
115.942	165.751	0.906	0.018
119.075	196.740	0.909	0.019
122.601	233.475	0.911	0.020
130.144	270.004	0.913	0.022
143.452	295.922	0.914	0.023
158.811	299.971	0.914	0.024
169.772	276.035	0.915	0.024
173.912	231.464	0.915	0.024
176.664	185.211	0.916	0.024
184.574	153.801	0.916	0.023
197.840	139.063	0.915	0.022
210.366	130.546	0.915	0.020
213.574	118.424	0.914	0.019
203.255	103.975	0.913	0.018
180.771	96.584	0.911	0.018
150.652	102.086	0.907	0.017
120.017	118.809	0.903	0.017
95.871	141.831	0.898	0.018
83.329	169.131	0.892	0.018
83.109	199.895	0.887	0.019
89.097	229.664	0.882	0.020
93.256	252.001	0.878	0.021
91.619	263.834	0.874	0.023
86.026	267.057	0.871	0.023
79.746	265.032	0.867	0.024
74.153	256.029	0.863	0.024
68.966	235.072	0.860	0.024
64.448	201.719	0.857	0.023
61.485	162.366	0.854	0.022
60.668	127.264	0.852	0.021
61.355	102.458	0.850	0.020
61.455	86.893	0.847	0.018
60.399	76.433	0.845	0.017
58.954	68.906	0.842	0.016
58.107	64.331	0.840	0.015
57.353	62.041	0.838	0.014
54.721	59.635	0.835	0.013
48.993	55.393	0.833	0.012
40.813	50.751	0.830	0.012
31.993	48.527	0.828	0.012
24.429	49.511	0.826	0.011
19.428	51.502	0.823	0.011
16.873	51.790	0.820	0.011
15.949	49.848	0.818	0.011
15.915	47.286	0.815	0.011
16.474	45.498	0.813	0.011
16.858	44.136	0.811	0.011
16.358	42.028	0.809	0.010
14.885	38.954	0.807	0.010
12.927	35.983	0.805	0.010
11.485	34.088	0.802	0.010
10.749	32.912	0.799	0.009
10.175	31.263	0.797	0.009
9.184	28.542	0.794	0.009
7.768	25.347	0.792	0.009
6.448	22.612	0.789	0.008
5.558	20.485	0.787	0.008
4.992	18.292	0.784	0.007
4.483	15.485	0.781	0.007
4.128	12.356	0.778	0.007
4.235	9.734	0.774	0.006
4.930	8.120	0.769	0.006
6.283	7.275	0.764	0.005
7.932	6.594	0.758	0.005
9.377	5.769	0.750	0.004
10.296	4.986	0.741	0.004
10.842	4.590	0.731	0.004
11.345	4.680	0.721	0.004
12.126	5.182	0.710	0.004
13.239	6.087	0.700	0.004
14.398	7.467	0.689	0.004
15.159	9.287	0.678	0.004
15.702	11.343	0.667	0.004
16.433	13.516	0.656	0.005
17.312	16.046	0.643	0.005
18.111	19.321	0.629	0.006
18.479	23.442	0.615	0.006
18.575	28.080	0.601	0.007
18.690	32.808	0.586	0.008
19.018	37.474	0.571	0.008
19.252	42.164	0.556	0.009
18.994	46.791	0.541	0.009
18.497	51.040	0.525	0.010
18.020	54.604	0.510	0.010
17.838	57.216	0.495	0.011
17.953	58.418	0.481	0.011
18.512	57.499	0.466	0.011
19.953	54.972	0.452	0.011
22.500	52.544	0.439	0.011
26.147	51.387	0.426	0.011
30.161	50.603	0.413	0.011
33.387	48.046	0.400	0.011
35.367	42.930	0.387	0.011
36.673	37.265	0.375	0.010
37.775	33.700	0.362	0.010
38.775	32.930	0.350	0.010
38.967	33.331	0.338	0.010
37.974	33.054	0.327	0.009
36.188	31.953	0.317	0.009
34.493	30.944	0.310	0.009
32.930	30.486	0.306	0.009
31.068	30.199	0.304	0.009
28.541	29.847	0.305	0.009
26.264	29.989	0.309	0.009
25.303	31.193	0.314	0.009
25.736	32.999	0.321	0.009
26.570	34.412	0.330	0.009
26.909	35.092	0.339	0.009
26.577	35.727	0.350	0.009
25.865	37.201	0.362	0.009
25.324	39.736	0.374	0.009
24.757	42.581	0.386	0.010
24.336	44.777	0.398	0.010
24.380	46.078	0.411	0.010
24.657	46.999	0.423	0.010
24.624	48.228	0.436	0.010
23.806	50.043	0.449	0.011
22.268	51.759	0.463	0.011
20.494	52.318	0.477	0.011
19.164	51.282	0.493	0.011
18.562	49.390	0.509	0.011
18.624	47.160	0.526	0.011
19.088	44.265	0.543	0.011
19.656	40.390	0.559	0.010
20.208	36.308	0.573	0.010
20.577	33.573	0.587	0.010
20.746	32.893	0.602	0.010
20.715	32.794	0.618	0.009
20.584	31.383	0.634	0.009
20.465	28.323	0.650	0.009
20.079	24.920	0.665	0.008
19.596	22.552	0.679	0.008
18.889	21.426	0.693	0.008
17.948	20.750	0.707	0.008
16.785	19.955	0.721	0.007
15.543	19.229	0.735	0.007
14.424	18.924	0.749	0.007
13.431	18.921	0.764	0.007
12.422	18.804	0.778	0.007
11.322	18.432	0.791	0.007
10.326	18.092	0.804	0.007
9.555	18.050	0.816	0.007
8.996	18.224	0.827	0.007
8.455	18.377	0.838	0.007
7.816	18.357	0.849	0.007
7.048	18.425	0.861	0.007
6.311	18.668	0.872	0.007
5.707	18.805	0.883	0.007
5.310	18.616	0.893	0.007
5.077	18.281	0.902	0.007
4.945	18.183	0.912	0.007
4.820	18.400	0.920	0.007
4.590	18.660	0.928	0.007
4.420	18.649	0.936	0.007
4.265	18.385	0.942	0.007
4.040	18.047	0.947	0.007
3.657	17.660	0.952	0.007
3.240	16.995	0.955	0.006
2.879	15.794	0.958	0.006
2.607	14.161	0.960	0.006
2.577	12.576	0.961	0.006
2.594	11.257	0.961	0.006
2.391	9.974	0.962	0.005
1.934	8.433	0.961	0.005
1.420	6.728	0.961	0.005
1.064	5.363	0.960	0.005
1.337	4.688	0.959	0.004
1.714	4.457	0.958	0.004
1.670	4.158	0.956	0.004
1.063	3.536	0.954	0.003
0.354	2.784	0.952	0.003
0.040	2.168	0.950	0.003
0.204	1.710	0.948	0.003
0.481	1.238	0.945	0.002
0.535	0.693	0.941	0.002
0.415	0.234	0.936	0.002
0.387	0.051	0.930	0.001
0.638	0.149	0.923	0.001
0.961	0.343	0.915	0.001
1.114	0.467	0.906	0.001
1.073	0.517	0.897	0.001
1.019	0.605	0.887	0.001
1.084	0.801	0.877	0.001
1.237	1.031	0.866	0.001
1.369	1.191	0.854	0.001
1.433	1.274	0.842	0.002
1.492	1.378	0.829	0.002
1.590	1.588	0.815	0.002
1.696	1.851	0.801	0.002
1.730	2.011	0.786	0.002
1.694	1.975	0.771	0.002
1.661	1.804	0.756	0.002
1.674	1.659	0.741	0.002
1.691	1.644	0.726	0.002
1.654	1.739	0.711	0.002
1.581	1.826	0.695	0.002
1.542	1.821	0.680	0.002
1.588	1.752	0.666	0.002
1.726	1.721	0.651	0.002
1.876	1.804	0.636	0.002
1.976	1.985	0.622	0.002
2.043	2.176	0.607	0.002
2.119	2.306	0.592	0.002
2.206	2.380	0.577	0.002
2.270	2.451	0.563	0.002
2.284	2.556	0.549	0.002
2.256	2.652	0.534	0.002
2.239	2.651	0.521	0.002
2.254	2.520	0.508	0.002
2.279	2.344	0.496	0.002
2.222	2.260	0.484	0.002
2.319	2.340	0.474	0.002
2.376	2.519	0.466	0.002
2.219	2.678	0.458	0.002
1.837	2.759	0.452	0.002
1.465	2.792	0.447	0.003
1.314	2.834	0.443	0.003
1.386	2.895	0.441	0.003
1.489	2.934	0.440	0.003
1.461	2.921	0.440	0.003
1.318	2.874	0.441	0.003
1.199	2.830	0.443	0.003
