0.003	0.006	0.376	0.000
0.003	0.008	0.399	0.000
0.003	0.009	0.421	0.000
0.003	0.009	0.439	0.000
0.002	0.008	0.454	0.000
0.002	0.006	0.469	0.000
0.002	0.006	0.484	0.000
0.002	0.008	0.499	0.000
0.002	0.012	0.511	0.000
0.002	0.016	0.522	0.000
0.002	0.018	0.533	0.000
0.002	0.018	0.545	0.000
0.003	0.016	0.557	0.000
0.003	0.015	0.567	0.000
0.003	0.015	0.576	0.000
0.003	0.016	0.585	0.000
0.003	0.017	0.595	0.000
0.003	0.017	0.603	0.000
0.002	0.016	0.607	0.000
0.002	0.013	0.606	0.000
0.003	0.011	0.602	0.000
0.003	0.011	0.595	0.000
0.003	0.014	0.582	0.000
0.004	0.019	0.563	0.000
0.004	0.021	0.541	0.000
0.004	0.016	0.525	0.000
0.004	0.008	0.517	0.000
0.004	0.002	0.513	0.000
0.005	0.001	0.506	0.000
0.005	0.003	0.494	0.000
0.004	0.006	0.484	0.000
0.004	0.006	0.479	0.000
0.004	0.006	0.479	0.000
0.004	0.005	0.479	0.000
0.004	0.004	0.477	0.000
0.003	0.004	0.473	0.000
0.002	0.004	0.472	0.000
0.002	0.005	0.472	0.000
0.003	0.007	0.469	0.000
0.004	0.007	0.461	0.000
0.004	0.006	0.451	0.000
0.003	0.005	0.445	0.000
0.002	0.006	0.442	0.000
0.002	0.008	0.440	0.000
0.002	0.009	0.435	0.000
0.002	0.009	0.429	0.000
0.002	0.007	0.424	0.000
0.002	0.008	0.420	0.000
0.005	0.010	0.416	0.000
0.009	0.015	0.409	0.000
0.013	0.021	0.398	0.000
0.014	0.029	0.385	0.000
0.012	0.035	0.374	0.000
0.011	0.039	0.365	0.000
0.012	0.039	0.355	0.000
0.014	0.037	0.345	0.000
0.013	0.033	0.334	0.000
0.011	0.029	0.325	0.000
0.008	0.024	0.318	0.000
0.006	0.020	0.312	0.000
0.005	0.017	0.305	0.000
0.004	0.015	0.295	0.000
0.003	0.012	0.283	0.000
0.004	0.011	0.273	0.000
0.006	0.014	0.265	0.000
0.014	0.021	0.258	0.000
0.025	0.029	0.253	0.000
0.029	0.036	0.250	0.000
0.027	0.040	0.254	0.000
0.023	0.042	0.264	0.000
0.019	0.044	0.279	0.000
0.018	0.049	0.295	0.000
0.015	0.055	0.308	0.000
0.012	0.061	0.318	0.000
0.009	0.062	0.326	0.000
0.008	0.059	0.331	0.000
0.008	0.054	0.335	0.000
0.008	0.050	0.337	0.000
0.007	0.049	0.336	0.000
0.006	0.048	0.330	0.000
0.007	0.045	0.320	0.000
0.008	0.042	0.306	0.000
0.009	0.039	0.291	0.000
0.007	0.037	0.277	0.000
0.005	0.035	0.266	0.000
0.005	0.032	0.256	0.000
0.007	0.028	0.248	0.000
0.007	0.024	0.238	0.000
0.007	0.022	0.226	0.000
0.004	0.023	0.213	0.000
0.003	0.023	0.201	0.000
0.003	0.019	0.191	0.000
0.004	0.014	0.184	0.000
0.005	0.008	0.177	0.000
0.005	0.006	0.170	0.000
0.005	0.008	0.162	0.000
0.006	0.015	0.151	0.000
0.007	0.024	0.140	0.000
0.008	0.031	0.132	0.000
0.008	0.032	0.126	0.000
0.007	0.026	0.124	0.000
0.007	0.019	0.123	0.000
0.008	0.016	0.124	0.000
0.009	0.019	0.124	0.000
0.011	0.022	0.124	0.000
0.014	0.022	0.123	0.000
0.018	0.019	0.124	0.000
0.020	0.019	0.126	0.000
0.019	0.024	0.129	0.000
0.017	0.033	0.132	0.000
0.014	0.037	0.135	0.000
0.011	0.034	0.138	0.000
0.009	0.026	0.141	0.000
0.013	0.021	0.144	0.000
0.019	0.021	0.145	0.000
0.019	0.026	0.144	0.000
0.017	0.030	0.143	0.000
0.014	0.029	0.142	0.000
0.012	0.025	0.142	0.000
0.011	0.022	0.143	0.000
0.010	0.021	0.142	0.000
0.009	0.021	0.141	0.000
0.010	0.021	0.142	0.000
0.011	0.021	0.146	0.000
0.015	0.022	0.154	0.000
0.019	0.026	0.163	0.000
0.021	0.032	0.168	0.000
0.022	0.042	0.172	0.000
0.024	0.059	0.179	0.000
0.026	0.084	0.189	0.000
0.029	0.118	0.196	0.000
0.031	0.156	0.197	0.000
0.030	0.186	0.192	0.001
0.028	0.194	0.187	0.001
0.026	0.180	0.185	0.001
0.026	0.161	0.187	0.001
0.027	0.163	0.190	0.001
0.027	0.197	0.192	0.001
0.026	0.245	0.195	0.001
0.025	0.280	0.199	0.001
0.025	0.290	0.202	0.001
0.028	0.284	0.203	0.001
0.046	0.280	0.201	0.001
0.106	0.279	0.196	0.001
0.252	0.270	0.189	0.001
0.496	0.248	0.183	0.001
0.857	0.227	0.178	0.001
1.328	0.221	0.174	0.001
1.900	0.229	0.170	0.001
2.572	0.238	0.171	0.001
3.350	0.229	0.182	0.001
4.105	0.196	0.207	0.001
4.713	0.143	0.238	0.001
5.099	0.081	0.270	0.001
5.180	0.032	0.298	0.001
4.833	0.023	0.324	0.001
4.034	0.091	0.351	0.001
3.031	0.267	0.375	0.001
2.304	0.539	0.395	0.001
2.083	0.869	0.410	0.001
2.460	1.233	0.419	0.001
3.148	1.628	0.422	0.001
4.013	2.046	0.420	0.002
5.296	2.431	0.416	0.002
7.245	2.664	0.413	0.002
9.775	2.668	0.413	0.002
12.257	2.497	0.414	0.002
14.111	2.284	0.414	0.002
15.170	2.123	0.410	0.002
15.752	1.954	0.403	0.002
16.092	1.667	0.397	0.002
16.095	1.268	0.396	0.002
15.281	0.909	0.401	0.002
13.610	0.704	0.410	0.002
11.486	0.662	0.422	0.002
9.483	0.659	0.435	0.001
7.847	0.566	0.450	0.001
6.400	0.384	0.465	0.001
4.875	0.211	0.480	0.001
3.299	0.131	0.492	0.001
2.002	0.143	0.500	0.001
1.254	0.191	0.508	0.001
1.028	0.245	0.519	0.001
1.060	0.343	0.532	0.001
1.160	0.556	0.544	0.001
1.371	0.902	0.551	0.001
1.802	1.262	0.553	0.001
2.465	1.397	0.550	0.001
3.262	1.136	0.548	0.001
4.110	0.610	0.544	0.001
5.150	0.314	0.539	0.001
6.509	0.917	0.537	0.001
8.040	2.981	0.544	0.002
9.192	6.761	0.561	0.002
9.477	12.116	0.585	0.003
8.847	18.440	0.609	0.004
7.702	24.623	0.628	0.005
6.463	29.213	0.642	0.006
5.314	30.962	0.654	0.007
4.216	29.536	0.665	0.007
3.158	25.750	0.674	0.007
2.293	21.063	0.678	0.007
1.772	16.704	0.678	0.007
1.594	13.190	0.674	0.007
1.656	10.495	0.665	0.006
1.994	8.502	0.650	0.006
3.033	7.178	0.628	0.005
5.909	6.491	0.600	0.005
11.827	6.378	0.570	0.004
20.579	6.863	0.540	0.004
28.844	8.089	0.509	0.004
33.505	10.079	0.477	0.004
35.941	12.479	0.445	0.005
40.274	14.717	0.414	0.005
50.174	16.375	0.385	0.005
65.444	17.294	0.358	0.006
82.370	17.477	0.334	0.006
96.927	16.947	0.312	0.006
107.291	15.752	0.294	0.006
113.170	14.159	0.280	0.006
112.868	12.716	0.269	0.006
102.453	11.855	0.261	0.006
79.286	11.442	0.255	0.006
47.346	10.923	0.250	0.005
17.630	9.901	0.247	0.005
0.379	8.484	0.245	0.005
-1.412	7.057	0.244	0.005
8.102	5.791	0.247	0.004
22.716	4.498	0.253	0.004
38.258	2.972	0.261	0.003
52.725	1.484	0.268	0.003
64.047	0.746	0.273	0.003
69.814	1.286	0.274	0.002
69.011	2.921	0.275	0.002
63.100	4.934	0.278	0.002
54.761	6.583	0.283	0.003
45.824	7.366	0.289	0.003
36.768	7.022	0.295	0.003
28.106	5.614	0.301	0.003
20.912	3.685	0.306	0.003
15.871	2.113	0.310	0.003
12.370	1.546	0.312	0.003
9.224	1.893	0.312	0.003
6.021	2.450	0.313	0.003
3.441	2.573	0.314	0.002
2.195	2.192	0.315	0.002
1.985	1.719	0.316	0.002
1.851	1.531	0.315	0.002
1.287	1.636	0.315	0.002
0.679	1.769	0.315	0.002
0.681	1.725	0.315	0.002
1.561	1.564	0.317	0.002
3.210	1.479	0.318	0.002
5.500	1.489	0.318	0.002
8.359	1.525	0.317	0.002
11.772	1.250	0.314	0.002
15.397	0.749	0.309	0.001
18.344	0.538	0.301	0.001
20.448	1.136	0.289	0.001
21.406	2.596	0.276	0.002
21.196	4.637	0.263	0.002
20.029	6.951	0.252	0.003
17.903	9.313	0.243	0.003
14.902	11.382	0.238	0.004
11.529	12.561	0.237	0.004
8.410	12.209	0.242	0.004
5.853	10.198	0.250	0.004
3.991	7.205	0.259	0.004
2.861	4.378	0.266	0.004
2.494	2.628	0.272	0.004
3.101	2.142	0.279	0.003
4.973	2.462	0.290	0.003
8.048	2.899	0.307	0.002
11.292	2.969	0.328	0.002
11.948	2.635	0.350	0.002
9.196	2.263	0.365	0.002
7.284	2.259	0.359	0.002
11.102	2.627	0.323	0.002
21.459	2.942	0.263	0.002
34.659	2.969	0.197	0.002
44.736	3.220	0.146	0.002
47.176	4.677	0.123	0.003
42.417	7.733	0.130	0.003
32.939	11.480	0.154	0.003
22.061	14.242	0.184	0.004
12.923	14.737	0.208	0.004
7.012	12.883	0.225	0.005
4.016	9.687	0.237	0.005
2.752	6.419	0.244	0.005
2.089	3.878	0.249	0.004
1.603	2.256	0.252	0.004
1.557	1.392	0.254	0.003
2.076	1.030	0.256	0.003
2.664	0.962	0.258	0.003
2.756	1.075	0.259	0.002
2.368	1.322	0.259	0.002
1.915	1.676	0.259	0.002
1.653	2.055	0.258	0.002
1.490	2.304	0.256	0.002
1.186	2.270	0.255	0.002
0.715	1.914	0.254	0.002
0.416	1.349	0.251	0.002
0.858	0.781	0.246	0.002
2.591	0.364	0.239	0.002
5.841	0.127	0.230	0.001
9.781	0.021	0.221	0.001
13.064	-0.005	0.213	0.001
14.507	0.083	0.208	0.001
14.188	0.368	0.204	0.001
13.135	0.846	0.203	0.001
11.622	1.333	0.203	0.001
8.974	1.590	0.205	0.001
5.454	1.568	0.209	0.001
2.385	1.485	0.214	0.001
1.031	1.558	0.218	0.001
1.320	1.697	0.223	0.002
2.191	1.593	0.229	0.002
2.450	1.097	0.236	0.002
1.859	0.434	0.243	0.001
1.014	0.001	0.250	0.001
0.497	-0.022	0.258	0.001
0.344	0.186	0.266	0.001
0.327	0.310	0.272	0.001
0.417	0.221	0.275	0.001
0.781	0.051	0.273	0.001
1.743	-0.025	0.266	0.000
3.801	0.014	0.253	0.000
7.338	0.070	0.234	0.000
11.812	0.119	0.210	0.000
15.777	0.267	0.181	0.001
17.723	0.616	0.150	0.001
17.314	1.164	0.121	0.001
15.845	1.918	0.094	0.001
14.737	2.900	0.070	0.002
14.366	3.960	0.051	0.002
13.344	4.643	0.039	0.002
10.632	4.431	0.037	0.002
6.844	3.255	0.046	0.003
3.722	1.694	0.058	0.002
2.626	0.512	0.069	0.002
2.693	0.049	0.074	0.002
2.467	0.086	0.077	0.002
1.519	0.209	0.079	0.001
0.577	0.225	0.083	0.001
0.355	0.202	0.085	0.001
0.676	0.223	0.086	0.000
0.826	0.238	0.084	0.000
0.588	0.166	0.083	0.000
0.547	0.042	0.082	0.000
1.409	-0.004	0.081	0.000
3.133	0.088	0.079	0.000
5.009	0.237	0.078	0.000
6.532	0.342	0.077	0.001
8.035	0.431	0.077	0.001
9.843	0.615	0.076	0.001
11.616	0.918	0.076	0.001
12.466	1.171	0.076	0.001
11.886	1.192	0.075	0.001
10.045	0.941	0.074	0.001
7.495	0.605	0.072	0.001
4.825	0.564	0.069	0.001
2.486	0.868	0.066	0.001
0.788	1.084	0.064	0.001
-0.050	0.861	0.060	0.001
0.005	0.336	0.055	0.001
0.730	-0.054	0.051	0.001
1.783	-0.045	0.047	0.001
2.921	0.209	0.045	0.001
4.029	0.359	0.043	0.001
4.892	0.277	0.043	0.001
5.191	0.125	0.046	0.001
4.738	0.120	0.055	0.001
3.739	0.236	0.071	0.001
2.624	0.292	0.095	0.001
1.715	0.218	0.118	0.001
1.068	0.146	0.131	0.001
0.587	0.237	0.123	0.001
0.241	0.523	0.097	0.001
0.092	0.886	0.066	0.001
0.208	1.138	0.055	0.001
0.653	1.177	0.084	0.001
1.394	1.067	0.148	0.001
2.388	0.964	0.229	0.001
3.836	0.964	0.305	0.001
5.810	1.043	0.364	0.001
8.139	1.091	0.413	0.001
10.493	1.002	0.457	0.001
12.441	0.789	0.495	0.001
13.642	0.592	0.524	0.001
13.754	0.541	0.543	0.001
12.619	0.603	0.560	0.001
10.443	0.626	0.581	0.001
7.920	0.518	0.608	0.001
5.595	0.336	0.636	0.001
3.646	0.210	0.660	0.001
2.044	0.189	0.681	0.001
0.821	0.206	0.702	0.001
0.103	0.202	0.722	0.001
-0.058	0.217	0.740	0.001
0.188	0.288	0.750	0.001
0.619	0.355	0.754	0.001
1.172	0.316	0.753	0.001
1.926	0.186	0.751	0.001
2.821	0.087	0.749	0.001
3.531	0.144	0.747	0.001
3.634	0.418	0.743	0.001
2.959	0.906	0.738	0.001
1.773	1.532	0.734	0.001
0.654	2.104	0.734	0.001
0.045	2.359	0.737	0.002
-0.023	2.097	0.740	0.002
0.135	1.374	0.741	0.002
0.218	0.548	0.742	0.002
0.191	0.072	0.745	0.001
0.286	0.076	0.748	0.001
0.987	0.272	0.748	0.001
2.855	0.316	0.746	0.001
5.109	0.142	0.743	0.001
7.065	-0.042	0.744	0.000
8.230	-0.029	0.747	0.001
8.444	0.218	0.750	0.001
7.796	0.560	0.750	0.001
6.494	0.852	0.747	0.001
4.975	1.008	0.743	0.001
3.583	1.004	0.739	0.001
2.611	0.917	0.735	0.001
1.986	0.854	0.728	0.001
1.447	0.801	0.719	0.001
0.842	0.653	0.709	0.001
0.308	0.387	0.700	0.001
0.050	0.180	0.689	0.001
0.078	0.255	0.677	0.001
0.204	0.579	0.661	0.001
0.244	0.853	0.642	0.001
0.179	0.821	0.619	0.001
0.107	0.528	0.592	0.001
0.093	0.239	0.560	0.001
0.103	0.145	0.529	0.001
0.082	0.187	0.502	0.001
0.044	0.189	0.481	0.001
0.087	0.089	0.464	0.001
0.375	-0.013	0.449	0.001
1.136	0.010	0.435	0.001
2.439	0.184	0.420	0.001
4.186	0.474	0.406	0.001
5.936	0.921	0.394	0.001
7.287	1.759	0.384	0.002
8.208	3.423	0.378	0.002
8.937	6.415	0.378	0.003
9.593	10.946	0.386	0.004
9.959	16.771	0.399	0.005
9.505	23.246	0.417	0.005
8.097	29.505	0.435	0.006
6.042	34.398	0.450	0.007
3.933	36.579	0.461	0.008
2.325	34.929	0.464	0.008
1.631	29.301	0.457	0.008
2.209	20.966	0.436	0.008
4.302	12.422	0.397	0.007
7.781	6.558	0.346	0.006
11.927	5.907	0.290	0.006
16.088	12.283	0.239	0.006
20.285	26.382	0.197	0.006
25.243	46.979	0.164	0.007
31.692	70.200	0.140	0.008
39.325	90.458	0.125	0.010
46.978	103.176	0.119	0.012
53.251	106.976	0.123	0.013
57.089	103.460	0.134	0.014
58.431	94.852	0.147	0.014
57.569	82.393	0.161	0.014
54.444	66.799	0.173	0.014
48.940	49.270	0.182	0.013
41.248	31.962	0.189	0.012
32.144	17.411	0.195	0.010
22.867	7.413	0.200	0.009
14.570	2.267	0.207	0.007
7.901	0.857	0.214	0.006
3.133	1.256	0.221	0.004
0.450	1.744	0.225	0.003
-0.013	1.523	0.228	0.003
1.798	0.828	0.232	0.002
5.715	0.300	0.236	0.002
11.322	0.260	0.239	0.001
18.282	0.517	0.242	0.001
26.343	0.797	0.244	0.001
34.927	1.005	0.244	0.001
42.792	1.465	0.241	0.002
48.316	2.832	0.233	0.002
50.455	5.866	0.222	0.003
49.041	11.198	0.208	0.004
44.416	18.954	0.196	0.005
37.592	27.994	0.187	0.006
29.789	35.878	0.182	0.007
22.229	39.810	0.180	0.007
15.963	38.470	0.180	0.008
11.494	32.969	0.181	0.008
8.680	25.927	0.181	0.008
6.959	19.666	0.182	0.008
5.823	15.218	0.183	0.008
4.846	12.460	0.186	0.007
3.659	10.905	0.188	0.007
2.367	10.138	0.192	0.006
1.393	9.730	0.196	0.006
1.077	9.081	0.200	0.005
1.452	7.875	0.203	0.005
2.357	6.365	0.204	0.005
3.459	5.136	0.203	0.004
4.519	4.489	0.202	0.004
5.409	4.211	0.201	0.004
5.979	3.932	0.201	0.003
7.294	3.646	0.201	0.003
10.168	3.449	0.199	0.003
14.713	3.120	0.196	0.003
19.805	2.835	0.195	0.002
23.883	2.226	0.195	0.002
25.837	1.565	0.198	0.002
25.521	1.433	0.202	0.002
23.633	2.152	0.207	0.002
21.034	3.405	0.214	0.002
18.264	4.648	0.222	0.002
15.586	5.491	0.231	0.003
13.020	5.863	0.239	0.003
10.330	5.913	0.245	0.003
7.433	5.808	0.249	0.003
4.504	5.614	0.253	0.004
2.074	5.277	0.257	0.004
0.644	4.684	0.261	0.003
0.237	3.803	0.264	0.003
0.407	2.769	0.267	0.003
0.621	1.832	0.270	0.003
0.698	1.208	0.273	0.003
0.799	0.993	0.275	0.002
1.159	1.195	0.275	0.002
1.837	1.697	0.274	0.002
2.609	2.393	0.272	0.002
3.334	3.355	0.268	0.002
3.976	4.890	0.263	0.003
4.254	7.109	0.257	0.003
4.089	9.371	0.251	0.003
3.946	10.417	0.247	0.004
4.637	9.524	0.245	0.004
6.597	7.354	0.243	0.004
9.248	5.518	0.242	0.004
11.217	5.206	0.239	0.004
11.708	6.266	0.236	0.004
9.966	7.555	0.230	0.004
8.168	8.172	0.223	0.004
7.466	8.118	0.213	0.004
8.642	7.947	0.201	0.004
10.742	7.949	0.186	0.004
12.737	7.880	0.171	0.004
13.953	7.335	0.155	0.004
14.691	6.295	0.140	0.004
15.133	5.139	0.130	0.004
14.971	4.394	0.125	0.004
14.023	4.137	0.128	0.004
12.254	3.980	0.141	0.003
10.087	3.513	0.162	0.003
7.625	2.749	0.192	0.003
4.956	2.115	0.228	0.003
2.406	2.035	0.265	0.003
0.566	2.566	0.302	0.003
-0.177	3.385	0.338	0.003
-0.051	3.867	0.374	0.003
0.320	3.504	0.411	0.002
0.514	2.290	0.450	0.002
0.650	0.844	0.491	0.002
1.133	-0.081	0.531	0.002
2.232	-0.215	0.566	0.001
3.934	0.083	0.593	0.001
6.004	0.282	0.610	0.001
8.426	0.208	0.619	0.001
11.033	0.204	0.622	0.001
13.473	0.784	0.623	0.001
15.565	2.114	0.624	0.001
17.248	3.993	0.627	0.002
18.380	6.018	0.630	0.002
18.915	7.647	0.634	0.003
18.662	8.269	0.639	0.003
17.660	7.664	0.646	0.003
16.234	6.259	0.654	0.003
14.871	5.037	0.662	0.004
13.661	4.989	0.670	0.004
12.721	6.508	0.677	0.004
11.910	9.067	0.682	0.004
10.991	11.588	0.686	0.004
9.917	13.593	0.686	0.005
8.724	15.581	0.682	0.005
7.634	18.256	0.675	0.006
6.845	21.406	0.665	0.006
6.364	23.816	0.652	0.007
6.244	24.513	0.636	0.007
6.377	23.618	0.616	0.007
6.739	22.251	0.590	0.007
7.466	21.556	0.559	0.007
8.954	21.870	0.523	0.007
11.091	23.052	0.482	0.007
13.762	25.356	0.438	0.008
16.869	29.647	0.392	0.008
19.991	36.611	0.348	0.008
22.836	45.693	0.308	0.009
24.847	55.465	0.273	0.010
25.724	64.911	0.246	0.010
25.231	73.833	0.226	0.011
23.448	81.766	0.214	0.012
20.650	86.933	0.205	0.013
17.141	86.973	0.198	0.013
13.153	80.302	0.191	0.013
9.116	67.449	0.185	0.013
5.684	51.026	0.180	0.012
3.330	34.317	0.178	0.012
2.000	20.025	0.176	0.010
1.403	9.673	0.176	0.009
1.149	3.461	0.176	0.008
1.271	0.576	0.178	0.006
2.158	-0.268	0.181	0.005
4.199	-0.178	0.186	0.003
7.331	0.206	0.192	0.002
10.953	0.618	0.199	0.001
13.704	0.928	0.206	0.001
14.046	1.038	0.213	0.001
11.777	1.012	0.220	0.001
8.081	1.122	0.228	0.001
4.645	1.696	0.236	0.002
2.508	2.791	0.243	0.002
1.640	4.046	0.247	0.002
1.398	4.976	0.245	0.003
1.413	5.397	0.240	0.003
1.862	5.567	0.233	0.003
3.146	6.163	0.224	0.003
5.608	8.091	0.214	0.004
9.413	11.948	0.203	0.004
14.363	17.259	0.194	0.005
18.797	22.359	0.188	0.005
22.763	25.190	0.189	0.006
28.329	24.623	0.195	0.006
36.596	21.121	0.207	0.006
46.039	16.438	0.221	0.006
53.988	12.391	0.236	0.006
58.246	9.689	0.250	0.006
58.536	7.936	0.261	0.006
54.991	6.497	0.272	0.005
46.238	5.144	0.282	0.005
31.709	3.930	0.292	0.004
14.811	2.863	0.300	0.004
2.073	1.863	0.306	0.003
-1.175	1.004	0.308	0.003
5.230	0.571	0.309	0.002
16.718	0.722	0.310	0.002
28.065	1.183	0.310	0.002
36.606	1.513	0.308	0.002
41.665	1.706	0.304	0.001
43.364	2.134	0.299	0.001
41.673	3.081	0.293	0.002
36.969	4.434	0.288	0.002
30.615	5.703	0.283	0.002
24.089	6.371	0.277	0.003
18.280	6.134	0.273	0.003
13.524	5.071	0.270	0.003
9.943	3.663	0.268	0.003
7.517	2.559	0.267	0.003
6.126	2.172	0.266	0.003
5.297	2.416	0.265	0.003
4.621	2.854	0.264	0.003
4.100	3.177	0.264	0.003
3.891	3.458	0.264	0.003
3.945	3.998	0.265	0.003
4.002	4.955	0.266	0.003
3.901	6.199	0.269	0.003
3.806	7.537	0.272	0.004
4.053	9.111	0.276	0.004
4.744	11.319	0.280	0.004
5.689	14.357	0.284	0.005
6.690	17.910	0.289	0.005
7.983	21.475	0.295	0.006
10.006	24.834	0.303	0.007
13.023	28.207	0.312	0.007
15.724	31.751	0.320	0.008
16.508	34.956	0.326	0.008
14.727	36.344	0.330	0.008
11.676	34.402	0.333	0.008
9.043	29.464	0.334	0.008
7.446	24.329	0.333	0.008
6.430	21.846	0.331	0.008
5.306	22.050	0.330	0.008
4.007	22.164	0.329	0.008
2.963	19.577	0.330	0.007
2.477	14.584	0.330	0.007
2.382	9.979	0.330	0.006
2.452	8.114	0.330	0.006
2.865	8.704	0.330	0.006
4.187	9.517	0.331	0.005
6.747	8.883	0.332	0.005
10.183	7.103	0.333	0.005
13.635	5.498	0.334	0.004
16.177	4.670	0.335	0.004
17.247	4.113	0.335	0.004
17.046	3.238	0.336	0.003
15.765	2.180	0.339	0.003
13.087	1.484	0.345	0.003
9.172	1.327	0.354	0.002
4.960	1.350	0.365	0.002
1.820	1.192	0.378	0.002
0.689	0.955	0.391	0.002
1.319	1.048	0.406	0.002
2.677	1.752	0.423	0.002
3.977	2.807	0.441	0.002
5.407	3.595	0.458	0.002
7.609	3.817	0.472	0.003
10.950	3.987	0.481	0.003
15.121	5.386	0.486	0.003
19.978	9.672	0.486	0.004
25.502	18.454	0.481	0.005
31.584	33.156	0.474	0.007
37.472	54.951	0.465	0.008
41.531	84.325	0.457	0.010
42.314	119.462	0.454	0.012
39.686	154.963	0.454	0.014
34.605	182.655	0.458	0.016
28.157	195.376	0.464	0.018
21.160	190.759	0.470	0.019
14.253	171.689	0.476	0.019
8.270	143.548	0.481	0.019
4.069	111.255	0.485	0.018
2.105	78.472	0.488	0.017
2.250	48.541	0.491	0.015
3.896	24.824	0.495	0.014
6.313	9.481	0.500	0.011
8.869	2.088	0.508	0.009
11.114	-0.062	0.518	0.007
12.737	-0.069	0.532	0.005
13.211	0.207	0.549	0.004
11.692	0.379	0.568	0.002
8.150	0.727	0.586	0.002
4.067	1.319	0.601	0.001
1.305	1.815	0.610	0.001
0.627	1.910	0.615	0.001
1.290	1.693	0.620	0.002
1.829	1.489	0.625	0.002
1.534	1.478	0.631	0.002
0.933	1.547	0.635	0.002
0.922	1.459	0.640	0.002
1.755	1.112	0.644	0.002
3.129	0.626	0.649	0.002
4.739	0.242	0.653	0.001
6.754	0.121	0.656	0.001
